Unnamed: 0,t_out,data,labels
0,0.0,0.5525291828793775,0
1,0.2048,0.5525291828793775,0
2,0.4096,0.5525291828793775,0
3,0.6144,0.5525291828793775,0
4,0.8192,0.5525291828793775,0
5,1.024,0.5525291828793775,0
6,1.2288,0.5525291828793775,0
7,1.4336,0.5369649805447471,0
8,1.6384,0.5369649805447471,0
9,1.8432,0.5369649805447471,0
10,2.048,0.5369649805447471,0
11,2.2528,0.5369649805447471,0
12,2.4576,0.5291828793774319,0
13,2.6624,0.5214007782101168,0
14,2.8672,0.5136186770428015,0
15,3.072,0.5214007782101168,0
16,3.2768,0.5214007782101168,0
17,3.4816,0.5175097276264592,0
18,3.6864,0.5097276264591439,0
19,3.8912,0.5019455252918288,0
20,4.096,0.5019455252918288,0
21,4.3008,0.5058365758754864,0
22,4.5056,0.5019455252918288,0
23,4.7104,0.5058365758754864,0
24,4.9152,0.4980544747081712,0
25,5.12,0.4863813229571984,0
26,5.3248,0.4824902723735409,0
27,5.5296,0.4824902723735409,0
28,5.7344,0.4863813229571984,0
29,5.9392,0.4863813229571984,0
30,6.144,0.4785992217898833,0
31,6.3488,0.4747081712062257,0
32,6.5536,0.4669260700389105,0
33,6.7584,0.4708171206225681,0
34,6.9632,0.4669260700389105,0
35,7.168,0.4669260700389105,0
36,7.3728,0.4591439688715953,0
37,7.5776,0.4474708171206226,0
38,7.7824,0.4474708171206226,0
39,7.9872,0.4591439688715953,0
40,8.192,0.4591439688715953,0
41,8.3968,0.4591439688715953,0
42,8.6016,0.4552529182879377,0
43,8.8064,0.4357976653696498,0
44,9.0112,0.4357976653696498,0
45,9.216,0.4396887159533074,0
46,9.4208,0.4396887159533074,0
47,9.6256,0.4474708171206226,0
48,9.8304,0.4474708171206226,0
49,10.0352,0.4396887159533074,0
50,10.24,0.4396887159533074,0
51,10.4448,0.4357976653696498,0
52,10.6496,0.4357976653696498,0
53,10.8544,0.4280155642023346,0
54,11.0592,0.424124513618677,0
55,11.264,0.4202334630350195,0
56,11.4688,0.4202334630350195,0
57,11.6736,0.4280155642023346,0
58,11.8784,0.4319066147859922,0
59,12.0832,0.4280155642023346,0
60,12.288,0.4202334630350195,0
61,12.4928,0.4046692607003891,0
62,12.6976,0.4007782101167315,0
63,12.9024,0.4046692607003891,0
64,13.1072,0.4085603112840467,0
65,13.312,0.4163424124513619,0
66,13.5168,0.4163424124513619,0
67,13.7216,0.4085603112840467,0
68,13.9264,0.4007782101167315,0
69,14.1312,0.3968871595330739,0
70,14.336,0.3968871595330739,0
71,14.5408,0.3968871595330739,0
72,14.7456,0.3891050583657588,0
73,14.9504,0.3852140077821012,0
74,15.1552,0.3852140077821012,0
75,15.36,0.3929961089494163,0
76,15.5648,0.3929961089494163,0
77,15.7696,0.3891050583657588,0
78,15.9744,0.3813229571984436,0
79,16.1792,0.3657587548638132,0
80,16.384,0.3579766536964981,0
81,16.5888,0.3657587548638132,0
82,16.7936,0.3696498054474708,0
83,16.9984,0.3735408560311284,0
84,17.2032,0.3735408560311284,0
85,17.408,0.3618677042801556,0
86,17.6128,0.3579766536964981,0
87,17.8176,0.3618677042801556,0
88,18.0224,0.3579766536964981,0
89,18.2272,0.3618677042801556,0
90,18.432,0.3579766536964981,0
91,18.6368,0.3501945525291829,0
92,18.8416,0.3540856031128405,0
93,19.0464,0.3579766536964981,0
94,19.2512,0.3579766536964981,0
95,19.456,0.3579766536964981,0
96,19.6608,0.3540856031128405,0
97,19.8656,0.3424124513618677,0
98,20.0704,0.3385214007782101,0
99,20.2752,0.3424124513618677,0
100,20.48,0.3463035019455253,0
101,20.6848,0.3501945525291829,0
102,20.8896,0.3463035019455253,0
103,21.0944,0.3307392996108949,0
104,21.2992,0.3268482490272374,0
105,21.504,0.3268482490272374,0
106,21.7088,0.3268482490272374,0
107,21.9136,0.3268482490272374,0
108,22.1184,0.3268482490272374,0
109,22.3232,0.3190661478599222,0
110,22.528,0.3190661478599222,0
111,22.7328,0.3229571984435798,0
112,22.9376,0.3229571984435798,0
113,23.1424,0.3190661478599222,0
114,23.3472,0.311284046692607,0
115,23.552,0.3035019455252918,0
116,23.7568,0.2996108949416342,0
117,23.9616,0.3073929961089494,0
118,24.1664,0.311284046692607,0
119,24.3712,0.311284046692607,0
120,24.576,0.3073929961089494,0
121,24.7808,0.2918287937743191,0
122,24.9856,0.2840466926070039,0
123,25.1904,0.2996108949416342,0
124,25.3952,0.2957198443579767,0
125,25.6,0.2957198443579767,0
126,25.8048,0.2996108949416342,0
127,26.0096,0.2879377431906615,0
128,26.2144,0.2918287937743191,0
129,26.4192,0.2996108949416342,0
130,26.624,0.2918287937743191,0
131,26.8288,0.2918287937743191,0
132,27.0336,0.2879377431906615,0
133,27.2384,0.2801556420233463,0
134,27.4432,0.2840466926070039,0
135,27.648,0.2879377431906615,0
136,27.8528,0.2918287937743191,0
137,28.0576,0.2918287937743191,0
138,28.2624,0.2918287937743191,0
139,28.4672,0.2801556420233463,0
140,28.672,0.2723735408560311,0
141,28.8768,0.2684824902723735,0
142,29.0816,0.2684824902723735,0
143,29.2864,0.2723735408560311,0
144,29.4912,0.2723735408560311,0
145,29.696,0.2684824902723735,0
146,29.9008,0.2684824902723735,0
147,30.1056,0.2684824902723735,0
148,30.3104,0.264591439688716,0
149,30.5152,0.264591439688716,0
150,30.72,0.2568093385214008,0
151,30.9248,0.2490272373540856,0
152,31.1296,0.2490272373540856,0
153,31.3344,0.2529182879377432,0
154,31.5392,0.2607003891050584,0
155,31.744,0.2607003891050584,0
156,31.9488,0.2568093385214008,0
157,32.1536,0.245136186770428,0
158,32.3584,0.2373540856031128,0
159,32.5632,0.2412451361867704,0
160,32.768,0.2373540856031128,0
161,32.9728,0.2412451361867704,0
162,33.1776,0.245136186770428,0
163,33.3824,0.2334630350194553,0
164,33.5872,0.2334630350194553,0
165,33.792,0.2412451361867704,0
166,33.9968,0.2334630350194553,0
167,34.2016,0.2373540856031128,0
168,34.4064,0.2334630350194553,0
169,34.6112,0.2217898832684825,0
170,34.816,0.2295719844357977,0
171,35.0208,0.2295719844357977,0
172,35.2256,0.2334630350194553,0
173,35.4304,0.2334630350194553,0
174,35.6352,0.2334630350194553,0
175,35.84,0.2256809338521401,0
176,36.0448,0.2217898832684825,0
177,36.2496,0.2256809338521401,0
178,36.4544,0.2334630350194553,0
179,36.6592,0.2334630350194553,0
180,36.864,0.2295719844357977,0
181,37.0688,0.2178988326848249,0
182,37.2736,0.2140077821011673,0
183,37.4784,0.2178988326848249,0
184,37.6832,0.2178988326848249,0
185,37.888,0.2217898832684825,0
186,38.0928,0.2217898832684825,0
187,38.2976,0.2140077821011673,0
188,38.5024,0.2101167315175097,0
189,38.7072,0.2062256809338521,0
190,38.912,0.2062256809338521,0
191,39.1168,0.2062256809338521,0
192,39.3216,0.2062256809338521,0
193,39.5264,0.2023346303501946,0
194,39.7312,0.198443579766537,0
195,39.936,0.2101167315175097,0
196,40.1408,0.2101167315175097,0
197,40.3456,0.2062256809338521,0
198,40.5504,0.2023346303501946,0
199,40.7552,0.1906614785992218,0
200,40.96,0.1906614785992218,0
201,41.1648,0.1945525291828794,0
202,41.3696,0.1945525291828794,0
203,41.5744,0.198443579766537,0
204,41.7792,0.198443579766537,0
205,41.984,0.1867704280155642,0
206,42.1888,0.1867704280155642,0
207,42.3936,0.1867704280155642,0
208,42.5984,0.1828793774319066,0
209,42.8032,0.1828793774319066,0
210,43.008,0.1828793774319066,0
211,43.2128,0.1750972762645914,0
212,43.4176,0.1750972762645914,0
213,43.6224,0.1906614785992218,0
214,43.8272,0.1867704280155642,0
215,44.032,0.1828793774319066,0
216,44.2368,0.178988326848249,0
217,44.4416,0.1673151750972763,0
218,44.6464,0.1673151750972763,0
219,44.8512,0.1750972762645914,0
220,45.056,0.1750972762645914,0
221,45.2608,0.1828793774319066,0
222,45.4656,0.1828793774319066,0
223,45.6704,0.1750972762645914,0
224,45.8752,0.1712062256809339,0
225,46.08,0.1712062256809339,0
