Unnamed: 0,t_out,data,labels
0,0.0,0.2870813397129187,0
1,0.2048,0.2870813397129187,0
2,0.4096,0.2870813397129187,0
3,0.6144,0.2870813397129187,0
4,0.8192,0.2870813397129187,0
5,1.024,0.2870813397129187,0
6,1.2288,0.2870813397129187,0
7,1.4336,0.2894736842105263,0
8,1.6384,0.2870813397129187,0
9,1.8432,0.2894736842105263,0
10,2.048,0.291866028708134,0
11,2.2528,0.2942583732057416,0
12,2.4576,0.2990430622009569,0
13,2.6624,0.2990430622009569,0
14,2.8672,0.3014354066985646,0
15,3.072,0.3014354066985646,0
16,3.2768,0.3014354066985646,0
17,3.4816,0.3038277511961722,0
18,3.6864,0.3062200956937799,0
19,3.8912,0.3086124401913876,0
20,4.096,0.3086124401913876,0
21,4.3008,0.3133971291866029,0
22,4.5056,0.3133971291866029,0
23,4.7104,0.3157894736842105,0
24,4.9152,0.3181818181818182,0
25,5.12,0.3181818181818182,0
26,5.3248,0.3181818181818182,0
27,5.5296,0.3205741626794258,0
28,5.7344,0.3205741626794258,0
29,5.9392,0.3229665071770335,0
30,6.144,0.3253588516746411,0
31,6.3488,0.3277511961722488,0
32,6.5536,0.3277511961722488,0
33,6.7584,0.3301435406698565,0
34,6.9632,0.3301435406698565,0
35,7.168,0.3325358851674641,0
36,7.3728,0.3349282296650718,0
37,7.5776,0.3397129186602871,0
38,7.7824,0.3373205741626794,0
39,7.9872,0.3397129186602871,0
40,8.192,0.3397129186602871,0
41,8.3968,0.3444976076555024,0
42,8.6016,0.34688995215311,0
43,8.8064,0.3492822966507177,0
44,9.0112,0.34688995215311,0
45,9.216,0.3492822966507177,0
46,9.4208,0.3492822966507177,0
47,9.6256,0.3516746411483254,0
48,9.8304,0.354066985645933,0
49,10.0352,0.3564593301435406,0
50,10.24,0.3564593301435406,0
51,10.4448,0.3564593301435406,0
52,10.6496,0.3588516746411483,0
53,10.8544,0.3636363636363636,0
54,11.0592,0.3660287081339713,0
55,11.264,0.3660287081339713,0
56,11.4688,0.3660287081339713,0
57,11.6736,0.3684210526315789,0
58,11.8784,0.3660287081339713,0
59,12.0832,0.3684210526315789,0
60,12.288,0.3732057416267943,0
61,12.4928,0.3755980861244019,0
62,12.6976,0.3755980861244019,0
63,12.9024,0.3755980861244019,0
64,13.1072,0.3779904306220095,0
65,13.312,0.3803827751196172,0
66,13.5168,0.3827751196172249,0
67,13.7216,0.3827751196172249,0
68,13.9264,0.3851674641148325,0
69,14.1312,0.3851674641148325,0
70,14.336,0.3875598086124402,0
71,14.5408,0.3899521531100478,0
72,14.7456,0.3947368421052632,0
73,14.9504,0.3947368421052632,0
74,15.1552,0.3923444976076555,0
75,15.36,0.3923444976076555,0
76,15.5648,0.3947368421052632,0
77,15.7696,0.3971291866028708,0
78,15.9744,0.3995215311004784,0
79,16.1792,0.4019138755980861,0
80,16.384,0.4043062200956938,0
81,16.5888,0.4066985645933014,0
82,16.7936,0.4066985645933014,0
83,16.9984,0.4090909090909091,0
84,17.2032,0.4138755980861244,0
85,17.408,0.4162679425837321,0
