Unnamed: 0,t_out,data,labels
0,0.0,0.890881913303438,0
1,0.2048,0.890881913303438,0
2,0.4096,0.890881913303438,0
3,0.6144,0.890881913303438,0
4,0.8192,0.890881913303438,0
5,1.024,0.890881913303438,0
6,1.2288,0.890881913303438,0
7,1.4336,0.8849028400597907,0
8,1.6384,0.8819133034379671,0
9,1.8432,0.8789237668161435,0
10,2.048,0.8774289985052317,0
11,2.2528,0.8759342301943199,0
12,2.4576,0.8714499252615845,0
13,2.6624,0.8684603886397608,0
14,2.8672,0.8639760837070254,0
15,3.072,0.8624813153961136,0
16,3.2768,0.85949177877429,0
17,3.4816,0.8550074738415545,0
18,3.6864,0.852017937219731,0
19,3.8912,0.8475336322869955,0
20,4.096,0.8445440956651719,0
21,4.3008,0.8430493273542601,0
22,4.5056,0.8415545590433483,0
23,4.7104,0.8385650224215246,0
24,4.9152,0.8340807174887892,0
25,5.12,0.8310911808669657,0
26,5.3248,0.8266068759342302,0
27,5.5296,0.8236173393124065,0
28,5.7344,0.820627802690583,0
29,5.9392,0.8176382660687593,0
30,6.144,0.8146487294469357,0
31,6.3488,0.8116591928251121,0
32,6.5536,0.8086696562032885,0
33,6.7584,0.8071748878923767,0
34,6.9632,0.804185351270553,0
35,7.168,0.8011958146487295,0
36,7.3728,0.796711509715994,0
37,7.5776,0.7922272047832586,0
38,7.7824,0.7892376681614349,0
39,7.9872,0.7892376681614349,0
40,8.192,0.7862481315396114,0
41,8.3968,0.7832585949177877,0
42,8.6016,0.7817638266068759,0
43,8.8064,0.7757847533632287,0
44,9.0112,0.772795216741405,0
45,9.216,0.7698056801195815,0
46,9.4208,0.7683109118086696,0
47,9.6256,0.7668161434977578,0
48,9.8304,0.7638266068759342,0
49,10.0352,0.7608370702541106,0
50,10.24,0.757847533632287,0
51,10.4448,0.7563527653213752,0
52,10.6496,0.7533632286995515,0
53,10.8544,0.750373692077728,0
54,11.0592,0.7458893871449925,0
55,11.264,0.7428998505231689,0
56,11.4688,0.7414050822122571,0
57,11.6736,0.7399103139013453,0
58,11.8784,0.7384155455904334,0
59,12.0832,0.7354260089686099,0
60,12.288,0.7309417040358744,0
61,12.4928,0.726457399103139,0
62,12.6976,0.7234678624813154,0
63,12.9024,0.7219730941704036,0
64,13.1072,0.7204783258594918,0
65,13.312,0.71898355754858,0
66,13.5168,0.7159940209267563,0
67,13.7216,0.7130044843049327,0
68,13.9264,0.7085201793721974,0
69,14.1312,0.7055306427503737,0
70,14.336,0.7040358744394619,0
71,14.5408,0.7010463378176383,0
72,14.7456,0.6995515695067265,0
