Unnamed: 0,t_out,data,labels
0,0.0,0.2643979057591623,0
1,0.2048,0.2643979057591623,0
2,0.4096,0.2643979057591623,0
3,0.6144,0.2643979057591623,0
4,0.8192,0.2643979057591623,0
5,1.024,0.2643979057591623,0
6,1.2288,0.2643979057591623,0
7,1.4336,0.2696335078534031,0
8,1.6384,0.274869109947644,0
9,1.8432,0.2774869109947644,0
10,2.048,0.2801047120418848,0
11,2.2528,0.2879581151832461,0
12,2.4576,0.2905759162303665,0
13,2.6624,0.2905759162303665,0
14,2.8672,0.2905759162303665,0
15,3.072,0.2931937172774869,0
16,3.2768,0.2931937172774869,0
17,3.4816,0.2931937172774869,0
18,3.6864,0.2931937172774869,0
19,3.8912,0.2958115183246073,0
20,4.096,0.2984293193717277,0
21,4.3008,0.3010471204188482,0
22,4.5056,0.3010471204188482,0
23,4.7104,0.3036649214659686,0
24,4.9152,0.306282722513089,0
25,5.12,0.306282722513089,0
26,5.3248,0.306282722513089,0
27,5.5296,0.306282722513089,0
28,5.7344,0.3089005235602094,0
29,5.9392,0.3089005235602094,0
30,6.144,0.3141361256544503,0
31,6.3488,0.3193717277486911,0
32,6.5536,0.3219895287958115,0
33,6.7584,0.3219895287958115,0
34,6.9632,0.3219895287958115,0
35,7.168,0.3219895287958115,0
36,7.3728,0.3219895287958115,0
37,7.5776,0.3246073298429319,0
38,7.7824,0.3272251308900523,0
39,7.9872,0.3298429319371728,0
40,8.192,0.3324607329842932,0
41,8.3968,0.337696335078534,0
42,8.6016,0.3429319371727749,0
43,8.8064,0.3455497382198953,0
44,9.0112,0.3455497382198953,0
45,9.216,0.3455497382198953,0
46,9.4208,0.3455497382198953,0
47,9.6256,0.3455497382198953,0
48,9.8304,0.3455497382198953,0
49,10.0352,0.3455497382198953,0
50,10.24,0.3507853403141361,0
51,10.4448,0.3534031413612566,0
52,10.6496,0.3534031413612566,0
53,10.8544,0.3534031413612566,0
54,11.0592,0.356020942408377,0
55,11.264,0.356020942408377,0
56,11.4688,0.356020942408377,0
57,11.6736,0.3534031413612566,0
58,11.8784,0.356020942408377,0
59,12.0832,0.3612565445026178,0
60,12.288,0.3638743455497382,0
61,12.4928,0.3664921465968586,0
62,12.6976,0.3664921465968586,0
63,12.9024,0.369109947643979,0
64,13.1072,0.369109947643979,0
65,13.312,0.3743455497382199,0
66,13.5168,0.3769633507853403,0
67,13.7216,0.3795811518324607,0
68,13.9264,0.3821989528795812,0
69,14.1312,0.3769633507853403,0
70,14.336,0.3795811518324607,0
71,14.5408,0.3821989528795812,0
72,14.7456,0.3821989528795812,0
73,14.9504,0.3848167539267016,0
74,15.1552,0.387434554973822,0
75,15.36,0.387434554973822,0
76,15.5648,0.3900523560209424,0
77,15.7696,0.3900523560209424,0
78,15.9744,0.3900523560209424,0
79,16.1792,0.3926701570680629,0
80,16.384,0.3952879581151832,0
81,16.5888,0.3952879581151832,0
82,16.7936,0.3979057591623036,0
83,16.9984,0.4005235602094241,0
84,17.2032,0.4005235602094241,0
85,17.408,0.4031413612565445,0
86,17.6128,0.4057591623036649,0
87,17.8176,0.4083769633507853,0
88,18.0224,0.4109947643979058,0
89,18.2272,0.4136125654450262,0
90,18.432,0.4162303664921466,0
91,18.6368,0.4162303664921466,0
92,18.8416,0.418848167539267,0
93,19.0464,0.418848167539267,0
94,19.2512,0.4214659685863874,0
95,19.456,0.4240837696335079,0
96,19.6608,0.4267015706806283,0
97,19.8656,0.4293193717277487,0
98,20.0704,0.4293193717277487,0
99,20.2752,0.4293193717277487,0
100,20.48,0.4293193717277487,0
101,20.6848,0.4319371727748691,0
102,20.8896,0.4319371727748691,0
103,21.0944,0.4345549738219895,0
104,21.2992,0.4345549738219895,0
105,21.504,0.4397905759162304,0
106,21.7088,0.4424083769633508,0
107,21.9136,0.4450261780104712,0
108,22.1184,0.4450261780104712,0
109,22.3232,0.4476439790575916,0
110,22.528,0.4476439790575916,0
111,22.7328,0.4476439790575916,0
112,22.9376,0.450261780104712,0
113,23.1424,0.4528795811518325,0
114,23.3472,0.4528795811518325,0
115,23.552,0.4581151832460733,0
116,23.7568,0.4581151832460733,0
117,23.9616,0.4554973821989529,0
118,24.1664,0.4581151832460733,0
119,24.3712,0.4581151832460733,0
120,24.576,0.4633507853403142,0
121,24.7808,0.4607329842931937,0
122,24.9856,0.4633507853403142,0
123,25.1904,0.468586387434555,0
124,25.3952,0.468586387434555,0
125,25.6,0.4712041884816754,0
126,25.8048,0.4712041884816754,0
127,26.0096,0.4738219895287958,0
128,26.2144,0.4738219895287958,0
129,26.4192,0.4712041884816754,0
130,26.624,0.4764397905759162,0
131,26.8288,0.4738219895287958,0
132,27.0336,0.4764397905759162,0
133,27.2384,0.4790575916230366,0
134,27.4432,0.4790575916230366,0
135,27.648,0.4816753926701571,0
136,27.8528,0.4842931937172775,0
137,28.0576,0.4842931937172775,0
138,28.2624,0.4842931937172775,0
139,28.4672,0.4842931937172775,0
140,28.672,0.4842931937172775,0
141,28.8768,0.4869109947643979,0
142,29.0816,0.4895287958115183,0
143,29.2864,0.4921465968586388,0
144,29.4912,0.4947643979057592,0
145,29.696,0.4947643979057592,0
146,29.9008,0.4947643979057592,0
147,30.1056,0.4973821989528796,0
148,30.3104,0.4973821989528796,0
149,30.5152,0.5,0
150,30.72,0.5052356020942408,0
151,30.9248,0.5078534031413613,0
152,31.1296,0.5078534031413613,0
153,31.3344,0.5078534031413613,0
154,31.5392,0.5078534031413613,0
155,31.744,0.5104712041884817,0
156,31.9488,0.5130890052356021,0
157,32.1536,0.5130890052356021,0
158,32.3584,0.5157068062827225,0
159,32.5632,0.5130890052356021,0
160,32.768,0.5157068062827225,0
161,32.9728,0.518324607329843,0
162,33.1776,0.518324607329843,0
163,33.3824,0.5209424083769634,0
164,33.5872,0.5235602094240838,0
165,33.792,0.5209424083769634,0
166,33.9968,0.5209424083769634,0
167,34.2016,0.5235602094240838,0
168,34.4064,0.5261780104712042,0
169,34.6112,0.5287958115183246,0
170,34.816,0.5340314136125655,0
171,35.0208,0.5366492146596858,0
172,35.2256,0.5340314136125655,0
173,35.4304,0.5340314136125655,0
174,35.6352,0.5340314136125655,0
175,35.84,0.5340314136125655,0
176,36.0448,0.5366492146596858,0
177,36.2496,0.5392670157068062,0
178,36.4544,0.5392670157068062,0
179,36.6592,0.5418848167539267,0
180,36.864,0.5392670157068062,0
181,37.0688,0.5392670157068062,0
182,37.2736,0.5392670157068062,0
183,37.4784,0.5340314136125655,0
184,37.6832,0.5366492146596858,0
185,37.888,0.5445026178010471,0
186,38.0928,0.5471204188481675,0
187,38.2976,0.5445026178010471,0
188,38.5024,0.5445026178010471,0
189,38.7072,0.5471204188481675,0
190,38.912,0.5497382198952879,0
191,39.1168,0.5523560209424084,0
192,39.3216,0.5549738219895288,0
193,39.5264,0.5549738219895288,0
194,39.7312,0.5549738219895288,0
195,39.936,0.5575916230366492,0
196,40.1408,0.5575916230366492,0
197,40.3456,0.5575916230366492,0
198,40.5504,0.5602094240837696,0
199,40.7552,0.5602094240837696,0
200,40.96,0.5602094240837696,0
201,41.1648,0.5602094240837696,0
202,41.3696,0.56282722513089,0
203,41.5744,0.5654450261780105,0
204,41.7792,0.5654450261780105,0
205,41.984,0.5680628272251309,0
206,42.1888,0.5706806282722513,0
207,42.3936,0.5732984293193717,0
208,42.5984,0.5732984293193717,0
209,42.8032,0.5706806282722513,0
210,43.008,0.5706806282722513,0
211,43.2128,0.5706806282722513,0
212,43.4176,0.5732984293193717,0
213,43.6224,0.5759162303664922,0
214,43.8272,0.5732984293193717,0
215,44.032,0.5759162303664922,0
216,44.2368,0.5732984293193717,0
217,44.4416,0.5759162303664922,0
218,44.6464,0.5759162303664922,0
219,44.8512,0.5759162303664922,0
220,45.056,0.5785340314136126,0
221,45.2608,0.581151832460733,0
222,45.4656,0.581151832460733,0
223,45.6704,0.581151832460733,0
224,45.8752,0.5863874345549738,0
225,46.08,0.5916230366492147,0
226,46.2848,0.5968586387434555,0
227,46.4896,0.5942408376963351,0
228,46.6944,0.5942408376963351,0
229,46.8992,0.5942408376963351,0
230,47.104,0.5942408376963351,0
231,47.3088,0.5942408376963351,0
232,47.5136,0.5942408376963351,0
233,47.7184,0.5942408376963351,0
234,47.9232,0.5942408376963351,0
235,48.128,0.5942408376963351,0
236,48.3328,0.599476439790576,0
237,48.5376,0.599476439790576,0
238,48.7424,0.599476439790576,0
239,48.9472,0.6020942408376964,0
240,49.152,0.6047120418848168,0
241,49.3568,0.6099476439790575,0
242,49.5616,0.612565445026178,0
243,49.7664,0.612565445026178,0
244,49.9712,0.6099476439790575,0
245,50.176,0.6099476439790575,0
246,50.3808,0.6073298429319371,0
247,50.5856,0.6073298429319371,0
248,50.7904,0.6099476439790575,0
249,50.9952,0.6073298429319371,0
250,51.2,0.6073298429319371,0
251,51.4048,0.6047120418848168,0
252,51.6096,0.6047120418848168,0
253,51.8144,0.6073298429319371,0
254,52.0192,0.6099476439790575,0
255,52.224,0.612565445026178,0
256,52.4288,0.612565445026178,0
257,52.6336,0.6151832460732984,0
258,52.8384,0.6178010471204188,0
259,53.0432,0.6230366492146597,0
260,53.248,0.6256544502617801,0
261,53.4528,0.6282722513089005,0
262,53.6576,0.6282722513089005,0
263,53.8624,0.6282722513089005,0
264,54.0672,0.6256544502617801,0
265,54.272,0.6256544502617801,0
266,54.4768,0.6256544502617801,0
267,54.6816,0.6256544502617801,0
268,54.8864,0.6230366492146597,0
269,55.0912,0.6256544502617801,0
270,55.296,0.6256544502617801,0
271,55.5008,0.6256544502617801,0
272,55.7056,0.6256544502617801,0
273,55.9104,0.6308900523560209,0
274,56.1152,0.6335078534031413,0
275,56.32,0.6361256544502618,0
276,56.5248,0.6387434554973822,0
277,56.7296,0.643979057591623,0
278,56.9344,0.6465968586387435,0
279,57.1392,0.6492146596858639,0
280,57.344,0.6465968586387435,0
281,57.5488,0.643979057591623,0
282,57.7536,0.6465968586387435,0
283,57.9584,0.6492146596858639,0
284,58.1632,0.6465968586387435,0
285,58.368,0.643979057591623,0
286,58.5728,0.643979057591623,0
287,58.7776,0.6413612565445026,0
288,58.9824,0.6413612565445026,0
289,59.1872,0.643979057591623,0
290,59.392,0.643979057591623,0
291,59.5968,0.6465968586387435,0
292,59.8016,0.6492146596858639,0
293,60.0064,0.6492146596858639,0
294,60.2112,0.6518324607329843,0
295,60.416,0.6570680628272252,0
296,60.6208,0.6544502617801047,0
297,60.8256,0.6570680628272252,0
298,61.0304,0.6570680628272252,0
299,61.2352,0.6518324607329843,0
300,61.44,0.6544502617801047,0
301,61.6448,0.6544502617801047,0
302,61.8496,0.6518324607329843,0
303,62.0544,0.6518324607329843,0
304,62.2592,0.6596858638743456,0
305,62.464,0.6596858638743456,0
306,62.6688,0.662303664921466,0
307,62.8736,0.662303664921466,0
308,63.0784,0.662303664921466,0
309,63.2832,0.6649214659685864,0
310,63.488,0.662303664921466,0
311,63.6928,0.6649214659685864,0
312,63.8976,0.6675392670157068,0
313,64.1024,0.6675392670157068,0
314,64.3072,0.662303664921466,0
315,64.512,0.6649214659685864,0
316,64.7168,0.6649214659685864,0
317,64.9216,0.6649214659685864,0
318,65.1264,0.662303664921466,0
319,65.3312,0.6649214659685864,0
320,65.536,0.6675392670157068,0
321,65.7408,0.6701570680628273,0
322,65.9456,0.6701570680628273,0
323,66.1504,0.675392670157068,0
324,67.3792,0.6780104712041884,0
325,67.584,0.680628272251309,0
326,67.7888,0.6780104712041884,0
327,67.9936,0.6780104712041884,0
328,68.1984,0.6780104712041884,0
329,68.4032,0.6780104712041884,0
330,68.608,0.6780104712041884,0
331,68.8128,0.6780104712041884,0
332,69.0176,0.6780104712041884,0
333,69.632,0.680628272251309,0
334,125.1328,0.6780104712041884,0
335,125.3376,0.6780104712041884,0
336,125.5424,0.675392670157068,0
337,125.7472,0.6675392670157068,0
338,125.952,0.6649214659685864,0
339,126.1568,0.6675392670157068,0
340,126.3616,0.6675392670157068,0
341,126.5664,0.6649214659685864,0
342,126.7712,0.6675392670157068,0
343,126.976,0.6701570680628273,0
344,127.1808,0.6701570680628273,0
345,127.3856,0.6675392670157068,0
346,127.5904,0.6701570680628273,0
347,127.7952,0.6701570680628273,0
348,128.0,0.6701570680628273,0
349,128.2048,0.6701570680628273,0
350,128.4096,0.6675392670157068,0
351,128.6144,0.6675392670157068,0
352,128.8192,0.6649214659685864,0
353,129.024,0.662303664921466,0
354,129.2288,0.6596858638743456,0
355,129.4336,0.6518324607329843,0
356,129.6384,0.6465968586387435,0
357,129.8432,0.643979057591623,0
358,130.048,0.643979057591623,0
359,130.2528,0.6413612565445026,0
360,130.4576,0.643979057591623,0
361,130.6624,0.643979057591623,0
362,130.8672,0.6413612565445026,0
363,131.072,0.643979057591623,0
364,131.2768,0.6492146596858639,0
365,131.4816,0.6492146596858639,0
366,131.6864,0.6492146596858639,0
367,131.8912,0.6465968586387435,0
368,132.096,0.6413612565445026,0
369,132.3008,0.6361256544502618,0
370,132.5056,0.6361256544502618,0
371,132.7104,0.6361256544502618,0
372,132.9152,0.6335078534031413,0
373,133.12,0.6282722513089005,0
374,133.3248,0.6256544502617801,0
375,133.5296,0.6256544502617801,0
376,133.7344,0.6256544502617801,0
377,133.9392,0.6256544502617801,0
378,134.144,0.6230366492146597,0
379,134.3488,0.6204188481675392,0
380,134.5536,0.6204188481675392,0
381,134.7584,0.6204188481675392,0
382,134.9632,0.6230366492146597,0
383,135.168,0.6256544502617801,0
384,135.3728,0.6256544502617801,0
385,135.5776,0.6230366492146597,0
386,135.7824,0.6204188481675392,0
387,135.9872,0.6178010471204188,0
388,136.192,0.6178010471204188,0
389,136.3968,0.6099476439790575,0
390,136.6016,0.6047120418848168,0
391,136.8064,0.6047120418848168,0
392,137.0112,0.6020942408376964,0
393,137.216,0.599476439790576,0
394,137.4208,0.599476439790576,0
395,137.6256,0.6020942408376964,0
396,137.8304,0.6020942408376964,0
397,138.0352,0.599476439790576,0
398,138.24,0.599476439790576,0
399,138.4448,0.6020942408376964,0
400,138.6496,0.6047120418848168,0
401,138.8544,0.599476439790576,0
402,139.0592,0.5968586387434555,0
403,139.264,0.5942408376963351,0
404,139.4688,0.5942408376963351,0
405,139.6736,0.5916230366492147,0
406,139.8784,0.5916230366492147,0
407,140.0832,0.5890052356020943,0
408,140.288,0.581151832460733,0
409,140.4928,0.5759162303664922,0
410,140.6976,0.5785340314136126,0
411,140.9024,0.5785340314136126,0
412,141.1072,0.5785340314136126,0
413,141.312,0.5732984293193717,0
414,141.5168,0.5706806282722513,0
415,141.7216,0.5706806282722513,0
416,141.9264,0.5732984293193717,0
417,142.1312,0.5706806282722513,0
418,142.336,0.5706806282722513,0
419,142.5408,0.5706806282722513,0
420,142.7456,0.5680628272251309,0
421,142.9504,0.5654450261780105,0
422,143.1552,0.5654450261780105,0
423,143.36,0.5680628272251309,0
424,143.5648,0.5706806282722513,0
425,143.7696,0.5680628272251309,0
426,143.9744,0.5680628272251309,0
427,144.1792,0.5654450261780105,0
428,144.384,0.56282722513089,0
429,144.5888,0.5602094240837696,0
430,144.7936,0.5549738219895288,0
431,144.9984,0.5497382198952879,0
432,145.2032,0.5471204188481675,0
433,145.408,0.5471204188481675,0
434,145.6128,0.5497382198952879,0
435,145.8176,0.5471204188481675,0
436,146.0224,0.5471204188481675,0
437,146.2272,0.5445026178010471,0
438,146.432,0.5418848167539267,0
439,146.6368,0.5418848167539267,0
440,146.8416,0.5418848167539267,0
441,147.0464,0.5445026178010471,0
442,147.2512,0.5445026178010471,0
443,147.456,0.5445026178010471,0
444,147.6608,0.5418848167539267,0
445,147.8656,0.5340314136125655,0
446,148.0704,0.5340314136125655,0
447,148.2752,0.5314136125654451,0
448,148.48,0.5314136125654451,0
449,148.6848,0.5287958115183246,0
450,148.8896,0.5261780104712042,0
451,149.0944,0.5235602094240838,0
452,149.2992,0.5261780104712042,0
453,149.504,0.5261780104712042,0
454,149.7088,0.5261780104712042,0
455,149.9136,0.5261780104712042,0
456,150.1184,0.5209424083769634,0
457,150.3232,0.5209424083769634,0
458,150.528,0.5209424083769634,0
459,150.7328,0.5235602094240838,0
460,150.9376,0.5261780104712042,0
461,151.1424,0.5209424083769634,0
462,151.3472,0.5209424083769634,0
463,151.552,0.518324607329843,0
464,151.7568,0.518324607329843,0
465,151.9616,0.518324607329843,0
466,152.1664,0.5130890052356021,0
467,152.3712,0.5052356020942408,0
468,152.576,0.5,0
469,152.7808,0.4973821989528796,0
470,152.9856,0.4947643979057592,0
471,153.1904,0.4973821989528796,0
472,153.3952,0.4973821989528796,0
473,153.6,0.4947643979057592,0
474,153.8048,0.4947643979057592,0
475,154.0096,0.4973821989528796,0
476,154.2144,0.5,0
477,154.4192,0.5,0
478,154.624,0.5,0
479,154.8288,0.4947643979057592,0
480,155.0336,0.4921465968586388,0
481,155.2384,0.4921465968586388,0
