Unnamed: 0,t_out,data,labels
0,0.0,0.7342995169082126,0
1,0.2048,0.7342995169082126,0
2,0.4096,0.7342995169082126,0
3,0.6144,0.7342995169082126,0
4,0.8192,0.7342995169082126,0
5,1.024,0.7342995169082126,0
6,1.2288,0.7342995169082126,0
7,1.4336,0.7351046698872786,0
8,1.6384,0.7359098228663447,0
9,1.8432,0.7391304347826086,0
10,2.048,0.7479871175523349,0
11,2.2528,0.7471819645732689,0
12,2.4576,0.7447665056360708,0
13,2.6624,0.7447665056360708,0
14,2.8672,0.7463768115942029,0
15,3.072,0.748792270531401,0
16,3.2768,0.7536231884057971,0
17,3.4816,0.7536231884057971,0
18,3.6864,0.7520128824476651,0
19,3.8912,0.7528180354267311,0
20,4.096,0.7536231884057971,0
21,4.3008,0.7552334943639292,0
22,4.5056,0.7592592592592593,0
23,4.7104,0.7600644122383253,0
24,4.9152,0.7608695652173914,0
25,5.12,0.7624798711755234,0
26,5.3248,0.7640901771336553,0
27,5.5296,0.7657004830917874,0
28,5.7344,0.7681159420289855,0
29,5.9392,0.7681159420289855,0
30,6.144,0.7681159420289855,0
31,6.3488,0.7705314009661836,0
32,6.5536,0.7713365539452496,0
33,6.7584,0.7729468599033816,0
34,6.9632,0.7769726247987118,0
35,7.168,0.7761674718196457,0
36,7.3728,0.7761674718196457,0
37,7.5776,0.7777777777777778,0
38,7.7824,0.7785829307568438,0
39,7.9872,0.7818035426731079,0
40,8.192,0.785829307568438,0
41,8.3968,0.784219001610306,0
42,8.6016,0.785024154589372,0
43,8.8064,0.7874396135265701,0
44,9.0112,0.7874396135265701,0
45,9.216,0.789049919484702,0
46,9.4208,0.7922705314009661,0
47,9.6256,0.7906602254428341,0
48,9.8304,0.7922705314009661,0
49,10.0352,0.7938808373590982,0
50,10.24,0.7946859903381642,0
51,10.4448,0.7971014492753623,0
52,10.6496,0.7987117552334944,0
53,10.8544,0.7979066022544283,0
54,11.0592,0.7995169082125604,0
55,11.264,0.8003220611916264,0
56,11.4688,0.8019323671497585,0
57,11.6736,0.8051529790660226,0
58,11.8784,0.8067632850241546,0
59,12.0832,0.8051529790660226,0
60,12.288,0.8051529790660226,0
61,12.4928,0.8059581320450886,0
62,12.6976,0.8075684380032206,0
63,12.9024,0.8107890499194848,0
64,13.1072,0.8115942028985508,0
65,13.312,0.8123993558776168,0
66,13.5168,0.8132045088566827,0
67,13.7216,0.8148148148148148,0
68,13.9264,0.8148148148148148,0
69,14.1312,0.8148148148148148,0
70,14.336,0.8156199677938808,0
71,14.5408,0.8180354267310789,0
72,14.7456,0.8188405797101449,0
73,14.9504,0.820450885668277,0
74,15.1552,0.8196457326892109,0
75,15.36,0.8196457326892109,0
76,15.5648,0.822061191626409,0
77,15.7696,0.822866344605475,0
78,15.9744,0.8244766505636071,0
79,16.1792,0.8260869565217391,0
80,16.384,0.8260869565217391,0
81,16.5888,0.8268921095008052,0
82,16.7936,0.8285024154589372,0
83,16.9984,0.8293075684380032,0
84,17.2032,0.8301127214170693,0
85,17.408,0.8309178743961353,0
86,17.6128,0.8317230273752013,0
87,17.8176,0.8325281803542673,0
88,18.0224,0.8341384863123994,0
89,18.2272,0.8357487922705314,0
90,18.432,0.8365539452495975,0
91,18.6368,0.8373590982286635,0
92,18.8416,0.8365539452495975,0
93,19.0464,0.8381642512077294,0
94,19.2512,0.8397745571658615,0
95,19.456,0.8421900161030595,0
96,19.6608,0.8421900161030595,0
97,19.8656,0.8429951690821256,0
98,20.0704,0.8429951690821256,0
99,20.2752,0.8438003220611916,0
100,20.48,0.8446054750402576,0
101,20.6848,0.8462157809983897,0
102,20.8896,0.8470209339774557,0
103,21.0944,0.8478260869565217,0
104,21.2992,0.8470209339774557,0
105,21.504,0.8478260869565217,0
106,21.7088,0.8494363929146538,0
107,21.9136,0.8510466988727858,0
108,22.1184,0.8518518518518519,0
109,22.3232,0.8518518518518519,0
110,22.528,0.8526570048309179,0
111,22.7328,0.8534621578099839,0
112,22.9376,0.855072463768116,0
113,23.1424,0.856682769726248,0
114,23.3472,0.8582930756843801,0
115,23.552,0.857487922705314,0
116,23.7568,0.856682769726248,0
117,23.9616,0.8590982286634461,0
118,24.1664,0.8615136876006442,0
119,24.3712,0.8623188405797102,0
120,24.576,0.8631239935587761,0
121,24.7808,0.8623188405797102,0
122,24.9856,0.8615136876006442,0
123,25.1904,0.8623188405797102,0
124,25.3952,0.8655394524959742,0
125,25.6,0.8671497584541062,0
126,25.8048,0.8679549114331723,0
127,26.0096,0.8679549114331723,0
128,26.2144,0.8671497584541062,0
129,26.4192,0.8679549114331723,0
130,26.624,0.8711755233494364,0
131,26.8288,0.8727858293075684,0
132,27.0336,0.8727858293075684,0
133,27.2384,0.8727858293075684,0
134,27.4432,0.8727858293075684,0
135,27.648,0.8743961352657005,0
136,27.8528,0.8768115942028986,0
137,28.0576,0.8784219001610306,0
138,28.2624,0.8784219001610306,0
139,28.4672,0.8784219001610306,0
140,28.672,0.8784219001610306,0
141,28.8768,0.8800322061191627,0
142,29.0816,0.8824476650563607,0
143,29.2864,0.8832528180354268,0
144,29.4912,0.8832528180354268,0
145,29.696,0.8832528180354268,0
146,180.224,0.8832528180354268,0
147,180.4288,0.8824476650563607,0
148,180.6336,0.8808373590982287,0
149,180.8384,0.8800322061191627,0
150,181.0432,0.8808373590982287,0
151,181.248,0.8808373590982287,0
152,181.4528,0.8816425120772947,0
153,181.6576,0.8816425120772947,0
154,181.8624,0.8824476650563607,0
155,182.0672,0.8832528180354268,0
156,183.296,0.8832528180354268,0
157,183.5008,0.8832528180354268,0
158,183.7056,0.8824476650563607,0
159,183.9104,0.8808373590982287,0
160,184.1152,0.8808373590982287,0
161,184.32,0.8808373590982287,0
162,184.5248,0.8792270531400966,0
163,184.7296,0.8784219001610306,0
164,184.9344,0.8760064412238325,0
165,185.1392,0.8743961352657005,0
166,185.344,0.8743961352657005,0
167,185.5488,0.8727858293075684,0
168,185.7536,0.8727858293075684,0
169,185.9584,0.8719806763285024,0
170,186.1632,0.8703703703703703,0
171,186.368,0.8703703703703703,0
172,186.5728,0.8703703703703703,0
173,186.7776,0.8703703703703703,0
174,186.9824,0.8711755233494364,0
175,187.1872,0.8719806763285024,0
176,187.392,0.8711755233494364,0
177,187.5968,0.8703703703703703,0
178,187.8016,0.8703703703703703,0
179,188.0064,0.8703703703703703,0
180,188.2112,0.8703703703703703,0
181,188.416,0.8695652173913043,0
182,188.6208,0.8679549114331723,0
183,188.8256,0.8671497584541062,0
184,189.0304,0.8671497584541062,0
185,189.2352,0.8671497584541062,0
186,189.44,0.8671497584541062,0
187,189.6448,0.8671497584541062,0
188,189.8496,0.8655394524959742,0
189,190.0544,0.8647342995169082,0
190,190.2592,0.8647342995169082,0
191,190.464,0.8655394524959742,0
192,190.6688,0.8663446054750402,0
193,190.8736,0.8671497584541062,0
194,191.0784,0.8671497584541062,0
195,191.2832,0.8679549114331723,0
196,191.488,0.8695652173913043,0
197,191.6928,0.8695652173913043,0
198,191.8976,0.8703703703703703,0
199,192.1024,0.8711755233494364,0
200,192.3072,0.8711755233494364,0
201,192.512,0.8703703703703703,0
202,192.7168,0.8703703703703703,0
203,192.9216,0.8703703703703703,0
204,193.1264,0.8695652173913043,0
205,193.3312,0.8695652173913043,0
206,193.536,0.8687600644122383,0
207,193.7408,0.8679549114331723,0
208,193.9456,0.8671497584541062,0
209,194.1504,0.8663446054750402,0
210,194.3552,0.8647342995169082,0
211,194.56,0.8647342995169082,0
212,194.7648,0.8647342995169082,0
213,194.9696,0.8639291465378421,0
214,195.1744,0.8647342995169082,0
215,195.3792,0.8647342995169082,0
216,195.584,0.8647342995169082,0
217,195.7888,0.8655394524959742,0
218,195.9936,0.8663446054750402,0
219,196.1984,0.8671497584541062,0
220,196.4032,0.8671497584541062,0
221,196.608,0.8679549114331723,0
222,196.8128,0.8687600644122383,0
223,197.0176,0.8679549114331723,0
224,197.2224,0.8679549114331723,0
225,197.4272,0.8679549114331723,0
226,197.632,0.8671497584541062,0
227,197.8368,0.8671497584541062,0
228,198.0416,0.8671497584541062,0
229,198.2464,0.8663446054750402,0
230,198.4512,0.8663446054750402,0
231,198.656,0.8655394524959742,0
232,198.8608,0.8647342995169082,0
233,199.0656,0.8647342995169082,0
234,199.2704,0.8647342995169082,0
235,199.4752,0.8647342995169082,0
236,199.68,0.8639291465378421,0
237,199.8848,0.8639291465378421,0
238,200.0896,0.8639291465378421,0
239,200.2944,0.8647342995169082,0
240,200.4992,0.8671497584541062,0
241,200.704,0.8687600644122383,0
242,200.9088,0.8687600644122383,0
243,201.1136,0.8687600644122383,0
244,201.3184,0.8687600644122383,0
245,201.5232,0.8687600644122383,0
246,201.728,0.8671497584541062,0
247,201.9328,0.8671497584541062,0
248,202.1376,0.8671497584541062,0
249,202.3424,0.8663446054750402,0
250,202.5472,0.8663446054750402,0
251,202.752,0.8655394524959742,0
252,202.9568,0.8647342995169082,0
253,203.1616,0.8631239935587761,0
254,203.3664,0.8623188405797102,0
255,203.5712,0.8607085346215781,0
256,203.776,0.8599033816425121,0
257,203.9808,0.8590982286634461,0
258,204.1856,0.8599033816425121,0
259,204.3904,0.8615136876006442,0
260,204.5952,0.8615136876006442,0
261,204.8,0.8623188405797102,0
262,205.0048,0.8631239935587761,0
263,205.2096,0.8639291465378421,0
264,205.4144,0.8639291465378421,0
265,205.6192,0.8647342995169082,0
266,205.824,0.8647342995169082,0
267,206.0288,0.8639291465378421,0
268,206.2336,0.8639291465378421,0
269,206.4384,0.8639291465378421,0
270,206.6432,0.8639291465378421,0
271,206.848,0.8623188405797102,0
272,207.0528,0.8615136876006442,0
273,207.2576,0.8615136876006442,0
274,207.4624,0.8607085346215781,0
275,207.6672,0.8607085346215781,0
276,207.872,0.8599033816425121,0
277,208.0768,0.8590982286634461,0
278,208.2816,0.8582930756843801,0
279,208.4864,0.8582930756843801,0
280,208.6912,0.8590982286634461,0
281,208.896,0.8599033816425121,0
282,209.1008,0.8615136876006442,0
283,209.3056,0.8631239935587761,0
284,209.5104,0.8639291465378421,0
285,209.7152,0.8639291465378421,0
286,209.92,0.8647342995169082,0
287,210.1248,0.8639291465378421,0
288,210.3296,0.8631239935587761,0
289,210.5344,0.8623188405797102,0
290,210.7392,0.8615136876006442,0
291,210.944,0.8615136876006442,0
292,211.1488,0.8607085346215781,0
293,211.3536,0.8599033816425121,0
294,211.5584,0.8599033816425121,0
295,211.7632,0.8590982286634461,0
296,211.968,0.857487922705314,0
297,212.1728,0.856682769726248,0
298,212.3776,0.855877616747182,0
299,212.5824,0.855072463768116,0
300,212.7872,0.855072463768116,0
301,212.992,0.855877616747182,0
302,213.1968,0.855072463768116,0
303,213.4016,0.856682769726248,0
304,213.6064,0.856682769726248,0
