Unnamed: 0,t_out,data,labels
0,0.0,0.5522388059701493,0
1,0.2048,0.5522388059701493,0
2,0.4096,0.5522388059701493,0
3,0.6144,0.5522388059701493,0
4,0.8192,0.5522388059701493,0
5,1.024,0.5522388059701493,0
6,1.2288,0.5522388059701493,0
7,1.4336,0.5458422174840085,0
8,1.6384,0.535181236673774,0
9,1.8432,0.5245202558635395,0
10,2.048,0.5159914712153518,0
11,2.2528,0.5074626865671642,0
12,2.4576,0.4968017057569296,0
13,2.6624,0.488272921108742,0
14,2.8672,0.4797441364605544,0
15,3.072,0.4690831556503198,0
16,3.2768,0.4605543710021322,0
17,3.4816,0.4562899786780384,0
18,3.6864,0.4477611940298508,0
19,3.8912,0.4392324093816631,0
20,4.096,0.4285714285714285,0
21,4.3008,0.4200426439232409,0
22,4.5056,0.4115138592750533,0
23,4.7104,0.4051172707889126,0
24,4.9152,0.4008528784648188,0
25,5.12,0.3923240938166311,0
26,5.3248,0.3816631130063966,0
27,5.5296,0.373134328358209,0
28,5.7344,0.3667377398720683,0
29,5.9392,0.3603411513859275,0
30,6.144,0.3560767590618337,0
31,6.3488,0.3518123667377399,0
32,6.5536,0.3432835820895522,0
33,6.7584,0.3347547974413646,0
34,6.9632,0.3283582089552239,0
35,7.168,0.3219616204690832,0
36,7.3728,0.3176972281449894,0
37,7.5776,0.3134328358208955,0
38,7.7824,0.3070362473347548,0
39,7.9872,0.3006396588486141,0
40,8.192,0.2963752665245202,0
41,8.3968,0.2878464818763326,0
42,8.6016,0.2835820895522388,0
43,8.8064,0.2750533049040512,0
44,9.0112,0.2686567164179104,0
45,9.216,0.2622601279317697,0
46,9.4208,0.2601279317697228,0
47,9.6256,0.2579957356076759,0
48,9.8304,0.2515991471215352,0
49,10.0352,0.2430703624733475,0
50,10.24,0.2366737739872068,0
51,10.4448,0.232409381663113,0
52,10.6496,0.2281449893390192,0
53,10.8544,0.2260127931769723,0
54,11.0592,0.2217484008528785,0
55,11.264,0.2174840085287847,0
56,11.4688,0.2110874200426439,0
57,11.6736,0.2046908315565032,0
58,11.8784,0.2025586353944563,0
59,12.0832,0.1982942430703625,0
60,12.288,0.1918976545842218,0
61,12.4928,0.1876332622601279,0
62,12.6976,0.185501066098081,0
63,12.9024,0.1812366737739872,0
64,13.1072,0.1769722814498934,0
65,13.312,0.1748400852878465,0
66,13.5168,0.1705756929637527,0
67,13.7216,0.162046908315565,0
68,13.9264,0.1577825159914712,0
69,14.1312,0.1556503198294243,0
70,14.336,0.1535181236673774,0
71,14.5408,0.1535181236673774,0
72,14.7456,0.1471215351812367,0
73,14.9504,0.1407249466950959,0
74,15.1552,0.138592750533049,0
75,15.36,0.1343283582089552,0
76,15.5648,0.1343283582089552,0
77,15.7696,0.1364605543710021,0
78,15.9744,0.1279317697228145,0
79,16.1792,0.1215351812366738,0
80,16.384,0.1194029850746269,0
81,16.5888,0.1194029850746269,0
82,16.7936,0.11727078891258,0
83,16.9984,0.11727078891258,0
84,17.2032,0.1087420042643923,0
85,17.408,0.1023454157782516,0
86,17.6128,0.09808102345415778,0
87,17.8176,0.09594882729211088,0
88,18.0224,0.09808102345415778,0
89,18.2272,0.09381663113006397,0
90,18.432,0.08955223880597014,0
91,18.6368,0.08528784648187633,0
92,18.8416,0.08315565031982942,0
93,19.0464,0.08315565031982942,0
94,19.2512,0.08315565031982942,0
95,19.456,0.08102345415778252,0
96,19.6608,0.07462686567164178,0
97,19.8656,0.06823027718550106,0
98,20.0704,0.06823027718550106,0
99,20.2752,0.06609808102345416,0
100,20.48,0.06609808102345416,0
101,20.6848,0.06183368869936034,0
102,20.8896,0.05756929637526653,0
103,21.0944,0.05330490405117271,0
104,21.2992,0.0511727078891258,0
105,21.504,0.0511727078891258,0
106,21.7088,0.0511727078891258,0
107,21.9136,0.04904051172707889,0
108,22.1184,0.04264392324093817,0
109,22.3232,0.04264392324093817,0
110,22.528,0.04051172707889126,0
111,22.7328,0.04051172707889126,0
112,22.9376,0.04051172707889126,0
113,23.1424,0.03624733475479744,0
114,23.3472,0.03411513859275053,0
115,23.552,0.03198294243070363,0
116,23.7568,0.03198294243070363,0
117,23.9616,0.03198294243070363,0
118,24.1664,0.02985074626865672,0
119,24.3712,0.02771855010660981,0
120,41.984,0.02771855010660981,0
121,42.1888,0.02771855010660981,0
122,42.3936,0.02771855010660981,0
123,42.5984,0.02771855010660981,0
124,42.8032,0.02985074626865672,0
125,43.008,0.02985074626865672,0
126,43.2128,0.02985074626865672,0
127,43.4176,0.03411513859275053,0
128,43.6224,0.03411513859275053,0
129,43.8272,0.03411513859275053,0
130,44.032,0.03411513859275053,0
131,44.2368,0.03624733475479744,0
132,44.4416,0.03624733475479744,0
133,44.6464,0.04051172707889126,0
134,44.8512,0.04051172707889126,0
135,45.056,0.04264392324093817,0
136,45.2608,0.04051172707889126,0
137,45.4656,0.04264392324093817,0
138,45.6704,0.04264392324093817,0
139,45.8752,0.04477611940298507,0
140,46.08,0.04690831556503199,0
141,46.2848,0.04477611940298507,0
142,46.4896,0.04477611940298507,0
143,46.6944,0.04477611940298507,0
144,46.8992,0.04904051172707889,0
145,47.104,0.04904051172707889,0
146,47.3088,0.0511727078891258,0
147,47.5136,0.0511727078891258,0
148,47.7184,0.0511727078891258,0
149,47.9232,0.05330490405117271,0
150,48.128,0.05330490405117271,0
151,48.3328,0.05756929637526653,0
152,48.5376,0.05756929637526653,0
153,48.7424,0.06183368869936034,0
154,48.9472,0.06183368869936034,0
155,49.152,0.06183368869936034,0
156,49.3568,0.06396588486140725,0
157,49.5616,0.06396588486140725,0
158,49.7664,0.06609808102345416,0
159,49.9712,0.06609808102345416,0
160,50.176,0.06823027718550106,0
161,50.3808,0.07036247334754797,0
162,50.5856,0.07249466950959488,0
163,50.7904,0.0767590618336887,0
164,50.9952,0.07462686567164178,0
165,51.2,0.0767590618336887,0
166,51.4048,0.0767590618336887,0
167,51.6096,0.07889125799573561,0
168,51.8144,0.07889125799573561,0
169,52.0192,0.08315565031982942,0
170,52.224,0.08315565031982942,0
171,52.4288,0.08315565031982942,0
172,52.6336,0.08528784648187633,0
173,52.8384,0.08528784648187633,0
174,53.0432,0.08742004264392324,0
175,53.248,0.08955223880597014,0
176,53.4528,0.08955223880597014,0
177,53.6576,0.09168443496801706,0
178,53.8624,0.09381663113006397,0
179,54.0672,0.09594882729211088,0
180,54.272,0.09594882729211088,0
181,54.4768,0.09808102345415778,0
182,54.6816,0.09808102345415778,0
183,54.8864,0.1002132196162047,0
184,55.0912,0.1023454157782516,0
185,55.296,0.1044776119402985,0
186,55.5008,0.1087420042643923,0
187,55.7056,0.1087420042643923,0
188,55.9104,0.1087420042643923,0
189,56.1152,0.1108742004264392,0
190,56.32,0.1108742004264392,0
191,56.5248,0.1151385927505331,0
192,56.7296,0.11727078891258,0
193,56.9344,0.11727078891258,0
194,57.1392,0.11727078891258,0
195,57.344,0.11727078891258,0
196,57.5488,0.1194029850746269,0
197,57.7536,0.1215351812366738,0
198,57.9584,0.1236673773987207,0
199,58.1632,0.1279317697228145,0
200,58.368,0.1279317697228145,0
201,58.5728,0.1279317697228145,0
202,58.7776,0.1257995735607676,0
203,58.9824,0.1279317697228145,0
204,59.1872,0.1343283582089552,0
205,59.392,0.1364605543710021,0
206,59.5968,0.1407249466950959,0
207,59.8016,0.1407249466950959,0
208,60.0064,0.138592750533049,0
