Time / s	[chan  0]    	[chan  1]    	
0000000.2	 .021846  	-.188673  	
0000000.4	 .021663  	-.188645  	
0000000.6	 .021774  	-.188632  	
0000000.8	 .021746  	-.188635  	
0000001.0	 .021710  	-.188658  	
0000001.2	 .021777  	-.188637  	
0000001.4	 .021858  	-.188620  	
0000001.6	 .021665  	-.188609  	
0000001.8	 .021796  	-.188608  	
0000002.0	 .021801  	-.188568  	
0000002.2	 .021811  	-.188539  	
0000002.4	 .021892  	-.188513  	
0000002.6	 .021963  	-.188515  	
0000002.8	 .021746  	-.188532  	
0000003.0	 .021843  	-.188571  	
0000003.2	 .021822  	-.188546  	
0000003.4	 .021846  	-.188521  	
0000003.6	 .021960  	-.188539  	
0000003.8	 .022011  	-.188537  	
0000004.0	 .021803  	-.188518  	
0000004.2	 .021908  	-.188506  	
0000004.4	 .021905  	-.188518  	
0000004.6	 .021896  	-.188546  	
0000004.8	 .021974  	-.188559  	
0000005.0	 .022037  	-.188549  	
0000005.2	 .021915  	-.188511  	
0000005.4	 .021977  	-.188494  	
0000005.6	 .021966  	-.188494  	
0000005.8	 .021984  	-.188473  	
0000006.0	 .022101  	-.188451  	
0000006.2	 .022137  	-.188441  	
0000006.4	 .021948  	-.188444  	
0000006.6	 .022011  	-.188473  	
0000006.8	 .022015  	-.188484  	
0000007.0	 .022017  	-.188459  	
0000007.2	 .022084  	-.188430  	
0000007.4	 .022175  	-.188401  	
0000007.6	 .022070  	-.188368  	
0000007.8	 .022135  	-.188355  	
0000008.0	 .022106  	-.188360  	
0000008.2	 .022087  	-.188384  	
0000008.4	 .022137  	-.188377  	
0000008.6	 .022175  	-.188360  	
0000008.8	 .022047  	-.188327  	
0000009.0	 .022151  	-.188285  	
0000009.2	 .022182  	-.188270  	
0000009.4	 .022197  	-.188270  	
0000009.6	 .022233  	-.188261  	
0000009.8	 .022292  	-.188261  	
0000010.0	 .022111  	-.188262  	
0000010.2	 .022137  	-.188254  	
0000010.4	 .022137  	-.188234  	
0000010.6	 .022192  	-.188198  	
0000010.8	 .022277  	-.188155  	
0000011.0	 .022365  	-.188134  	
0000011.2	 .022266  	-.188130  	
0000011.4	 .022280  	-.188124  	
0000011.6	 .022253  	-.188134  	
0000011.8	 .022263  	-.188169  	
0000012.0	 .022290  	-.188139  	
0000012.2	 .022399  	-.188084  	
0000012.4	 .022280  	-.188041  	
0000012.6	 .022335  	-.187996  	
0000012.8	 .022342  	-.187948  	
0000013.0	 .022378  	-.187976  	
0000013.2	 .022351  	-.187993  	
0000013.4	 .022440  	-.187977  	
0000013.6	 .022361  	-.187972  	
0000013.8	 .022337  	-.187972  	
0000014.0	 .022361  	-.187975  	
0000014.2	 .022380  	-.187967  	
0000014.4	 .022437  	-.187948  	
0000014.6	 .022526  	-.187936  	
0000014.8	 .022435  	-.187927  	
0000015.0	 .022399  	-.187910  	
0000015.2	 .022459  	-.187910  	
0000015.4	 .022452  	-.187915  	
0000015.6	 .022489  	-.187925  	
0000015.8	 .022561  	-.187922  	
0000016.0	 .022514  	-.187876  	
0000016.2	 .022449  	-.187833  	
0000016.4	 .022495  	-.187857  	
0000016.6	 .022492  	-.187793  	
0000016.8	 .022564  	-.187810  	
0000017.0	 .022631  	-.187824  	
0000017.2	 .022559  	-.187857  	
0000017.4	 .022511  	-.187853  	
0000017.6	 .022573  	-.187821  	
0000017.8	 .022554  	-.187819  	
0000018.0	 .022597  	-.187808  	
0000018.2	 .022686  	-.187736  	
0000018.4	 .022644  	-.187688  	
0000018.6	 .022554  	-.187693  	
0000018.8	 .022618  	-.187731  	
0000019.0	 .022618  	-.187709  	
0000019.2	 .022657  	-.187666  	
0000019.4	 .022728  	-.187664  	
0000019.6	 .022700  	-.187664  	
0000019.8	 .022590  	-.187659  	
0000020.0	 .022676  	-.187638  	
0000020.2	 .022668  	-.187634  	
0000020.4	 .022678  	-.187659  	
0000020.6	 .022802  	-.187654  	
0000020.8	 .022773  	-.187616  	
0000021.0	 .022619  	-.187578  	
0000021.2	 .022755  	-.187593  	
0000021.4	 .022786  	-.187597  	
0000021.6	 .022807  	-.187586  	
0000021.8	 .022852  	-.187557  	
0000022.0	 .022797  	-.187554  	
0000022.2	 .022647  	-.187557  	
0000022.4	 .022783  	-.187579  	
0000022.6	 .022809  	-.187531  	
0000022.8	 .022861  	-.187455  	
0000023.0	 .022979  	-.187435  	
0000023.2	 .022943  	-.187464  	
0000023.4	 .022771  	-.187488  	
0000023.6	 .022833  	-.187540  	
0000023.8	 .022864  	-.187545  	
0000024.0	 .022862  	-.187490  	
0000024.2	 .022959  	-.187469  	
0000024.4	 .022960  	-.187464  	
0000024.6	 .022814  	-.187405  	
0000024.8	 .022950  	-.187326  	
0000025.0	 .022926  	-.187352  	
0000025.2	 .022900  	-.187379  	
0000025.4	 .022997  	-.187392  	
0000025.6	 .023002  	-.187414  	
0000025.8	 .022807  	-.187438  	
0000026.0	 .022931  	-.187445  	
0000026.2	 .022972  	-.187421  	
0000026.4	 .022981  	-.187412  	
0000026.6	 .023081  	-.187405  	
0000026.8	 .023074  	-.187407  	
0000027.0	 .022854  	-.187418  	
0000027.2	 .022981  	-.187421  	
0000027.4	 .022991  	-.187426  	
0000027.6	 .023017  	-.187429  	
0000027.8	 .023131  	-.187435  	
0000028.0	 .023126  	-.187449  	
0000028.2	 .022912  	-.187426  	
0000028.4	 .023072  	-.187435  	
0000028.6	 .023109  	-.187414  	
0000028.8	 .023090  	-.187411  	
0000029.0	 .023189  	-.187414  	
0000029.2	 .023201  	-.187405  	
0000029.4	 .022979  	-.187374  	
0000029.6	 .023102  	-.187386  	
0000029.8	 .023143  	-.187376  	
0000030.0	 .023179  	-.187345  	
0000030.2	 .023295  	-.187321  	
0000030.4	 .023320  	-.187326  	
0000030.6	 .023108  	-.187321  	
0000030.8	 .023236  	-.187342  	
0000031.0	 .023217  	-.187345  	
0000031.2	 .023195  	-.187319  	
0000031.4	 .023291  	-.187242  	
0000031.6	 .023353  	-.187197  	
0000031.8	 .023195  	-.187150  	
0000032.0	 .023336  	-.187157  	
0000032.2	 .023320  	-.187166  	
0000032.4	 .023329  	-.187178  	
0000032.6	 .023384  	-.187150  	
0000032.8	 .023364  	-.187147  	
0000033.0	 .023160  	-.187132  	
0000033.2	 .023324  	-.187142  	
0000033.4	 .023362  	-.187123  	
0000033.6	 .023379  	-.187106  	
0000033.8	 .023460  	-.187097  	
0000034.0	 .023507  	-.187097  	
0000034.2	 .023250  	-.187102  	
0000034.4	 .023334  	-.187128  	
0000034.6	 .023329  	-.187111  	
0000034.8	 .023372  	-.187068  	
0000035.0	 .023477  	-.187057  	
0000035.2	 .023537  	-.187035  	
0000035.4	 .023317  	-.187008  	
0000035.6	 .023460  	-.187052  	
0000035.8	 .023436  	-.187002  	
0000036.0	 .023446  	-.187011  	
0000036.2	 .023494  	-.187050  	
0000036.4	 .023582  	-.187023  	
0000036.6	 .023383  	-.186963  	
0000036.8	 .023488  	-.186930  	
0000037.0	 .023484  	-.186937  	
0000037.2	 .023519  	-.186951  	
0000037.4	 .023584  	-.186951  	
0000037.6	 .023618  	-.186966  	
0000037.8	 .023408  	-.186947  	
0000038.0	 .023568  	-.186958  	
0000038.2	 .023558  	-.186925  	
0000038.4	 .023532  	-.186942  	
0000038.6	 .023594  	-.186968  	
0000038.8	 .023668  	-.186944  	
0000039.0	 .023494  	-.186911  	
0000039.2	 .023608  	-.186913  	
0000039.4	 .023630  	-.186885  	
0000039.6	 .023644  	-.186920  	
0000039.8	 .023696  	-.186915  	
0000040.0	 .023717  	-.186954  	
0000040.2	 .023527  	-.186975  	
0000040.4	 .023649  	-.186988  	
0000040.6	 .023663  	-.186988  	
0000040.8	 .023658  	-.186957  	
0000041.0	 .023763  	-.186957  	
0000041.2	 .023823  	-.186937  	
0000041.4	 .023661  	-.186930  	
0000041.6	 .023713  	-.186918  	
0000041.8	 .023699  	-.186937  	
0000042.0	 .023713  	-.186932  	
0000042.2	 .023797  	-.186932  	
0000042.4	 .023839  	-.186944  	
0000042.6	 .023670  	-.186961  	
0000042.8	 .023744  	-.186954  	
0000043.0	 .023742  	-.186942  	
0000043.2	 .023754  	-.186923  	
0000043.4	 .023822  	-.186894  	
0000043.6	 .023867  	-.186904  	
0000043.8	 .023748  	-.186899  	
0000044.0	 .023815  	-.186858  	
0000044.2	 .023791  	-.186887  	
0000044.4	 .023782  	-.186868  	
0000044.6	 .023851  	-.186873  	
0000044.8	 .023908  	-.186899  	
0000045.0	 .023767  	-.186868  	
0000045.2	 .023872  	-.186853  	
0000045.4	 .023882  	-.186794  	
0000045.6	 .023892  	-.186732  	
0000045.8	 .023932  	-.186766  	
0000046.0	 .023959  	-.186784  	
0000046.2	 .023853  	-.186808  	
0000046.4	 .023875  	-.186854  	
0000046.6	 .023863  	-.186868  	
0000046.8	 .023911  	-.186827  	
0000047.0	 .024051  	-.186778  	
0000047.2	 .024080  	-.186756  	
0000047.4	 .023913  	-.186749  	
0000047.6	 .023965  	-.186772  	
0000047.8	 .023963  	-.186818  	
0000048.0	 .023920  	-.186794  	
0000048.2	 .023963  	-.186816  	
0000048.4	 .024047  	-.186811  	
0000048.6	 .023982  	-.186768  	
0000048.8	 .024022  	-.186706  	
0000049.0	 .024039  	-.186728  	
0000049.2	 .024032  	-.186768  	
0000049.4	 .024068  	-.186804  	
0000049.6	 .024107  	-.186823  	
0000049.8	 .023973  	-.186851  	
0000050.0	 .024020  	-.186871  	
0000050.2	 .024056  	-.186849  	
0000050.4	 .024063  	-.186813  	
0000050.6	 .024140  	-.186785  	
0000050.8	 .024235  	-.186749  	
0000051.0	 .024146  	-.186761  	
0000051.2	 .024146  	-.186784  	
0000051.4	 .024130  	-.186875  	
0000051.6	 .024123  	-.186904  	
0000051.8	 .024146  	-.186901  	
0000052.0	 .024183  	-.186875  	
0000052.2	 .024049  	-.186804  	
0000052.4	 .024137  	-.186789  	
0000052.6	 .024182  	-.186777  	
0000052.8	 .024204  	-.186794  	
0000053.0	 .024238  	-.186827  	
0000053.2	 .024275  	-.186861  	
0000053.4	 .024125  	-.186864  	
0000053.6	 .024101  	-.186870  	
0000053.8	 .024120  	-.186858  	
0000054.0	 .024154  	-.186789  	
0000054.2	 .024240  	-.186747  	
0000054.4	 .024354  	-.186729  	
0000054.6	 .024285  	-.186725  	
0000054.8	 .024312  	-.186756  	
0000055.0	 .024287  	-.186790  	
0000055.2	 .024235  	-.186811  	
0000055.4	 .024261  	-.186823  	
0000055.6	 .024351  	-.186809  	
0000055.8	 .024290  	-.186766  	
0000056.0	 .024319  	-.186713  	
0000056.2	 .024383  	-.186667  	
0000056.4	 .024411  	-.186634  	
0000056.6	 .024419  	-.186622  	
0000056.8	 .024449  	-.186637  	
0000057.0	 .024383  	-.186654  	
0000057.2	 .024300  	-.186639  	
0000057.4	 .024364  	-.186644  	
0000057.6	 .024381  	-.186605  	
0000057.8	 .024426  	-.186561  	
0000058.0	 .024529  	-.186515  	
0000058.2	 .024464  	-.186518  	
0000058.4	 .024378  	-.186515  	
0000058.6	 .024426  	-.186570  	
0000058.8	 .024457  	-.186589  	
0000059.0	 .024495  	-.186580  	
0000059.2	 .024536  	-.186561  	
0000059.4	 .024492  	-.186536  	
0000059.6	 .024414  	-.186539  	
0000059.8	 .024502  	-.186496  	
0000060.0	 .024509  	-.186489  	
0000060.2	 .024533  	-.186384  	
0000060.4	 .024635  	-.186439  	
0000060.6	 .024604  	-.186450  	
0000060.8	 .024474  	-.186451  	
0000061.0	 .024574  	-.186499  	
0000061.2	 .024581  	-.186517  	
0000061.4	 .024583  	-.186508  	
0000061.6	 .024631  	-.186486  	
0000061.8	 .024616  	-.186479  	
