Time / s	[chan  0]    	[chan  1]    	
0000025.4	-.017110  	-.050585  	
0000025.6	-.017083  	-.050562  	
0000025.8	-.017030  	-.050559  	
0000026.0	-.016995  	-.050581  	
0000026.2	-.017005  	-.050583  	
0000026.4	-.016978  	-.050600  	
0000026.6	-.016997  	-.050654  	
0000026.8	-.016957  	-.050648  	
0000027.0	-.016885  	-.050640  	
0000027.2	-.016844  	-.050660  	
0000027.4	-.016881  	-.050716  	
0000027.6	-.016825  	-.050719  	
0000027.8	-.016804  	-.050712  	
0000028.0	-.016771  	-.050703  	
0000028.2	-.016739  	-.050741  	
0000028.4	-.016711  	-.050769  	
0000028.6	-.016721  	-.050793  	
0000028.8	-.016685  	-.050797  	
0000029.0	-.016695  	-.050795  	
0000029.2	-.016664  	-.050786  	
0000029.4	-.016606  	-.050800  	
0000029.6	-.016558  	-.050824  	
0000029.8	-.016570  	-.050851  	
0000030.0	-.016549  	-.050888  	
0000030.2	-.016544  	-.050908  	
0000030.4	-.016506  	-.050933  	
0000030.6	-.016451  	-.050927  	
0000030.8	-.016413  	-.050974  	
0000031.0	-.016396  	-.051003  	
0000031.2	-.016389  	-.050922  	
0000031.4	-.016358  	-.050903  	
0000031.6	-.016363  	-.050915  	
0000031.8	-.016308  	-.050924  	
0000032.0	-.016277  	-.050920  	
0000032.2	-.016242  	-.050938  	
0000032.4	-.016258  	-.050933  	
0000032.6	-.016232  	-.050943  	
0000032.8	-.016234  	-.050910  	
0000033.0	-.016181  	-.050890  	
0000033.2	-.016141  	-.050858  	
0000033.4	-.016119  	-.050865  	
0000033.6	-.016143  	-.050834  	
0000033.8	-.016101  	-.050803  	
0000034.0	-.016093  	-.050800  	
0000034.2	-.016065  	-.050819  	
0000034.4	-.016012  	-.050793  	
0000034.6	-.015969  	-.050774  	
0000034.8	-.015963  	-.050784  	
0000035.0	-.015934  	-.050772  	
0000035.2	-.015932  	-.050771  	
0000035.4	-.015910  	-.050728  	
0000035.6	-.015845  	-.050731  	
0000035.8	-.015805  	-.050738  	
0000036.0	-.015839  	-.050774  	
0000036.2	-.015813  	-.050789  	
0000036.4	-.015786  	-.050788  	
0000036.6	-.015733  	-.050757  	
0000036.8	-.015705  	-.050771  	
0000037.0	-.015655  	-.050769  	
0000037.2	-.015657  	-.050786  	
0000037.4	-.015617  	-.050793  	
0000037.6	-.015621  	-.050803  	
0000037.8	-.015619  	-.050824  	
0000038.0	-.015569  	-.050817  	
0000038.2	-.015522  	-.050814  	
0000038.4	-.015510  	-.050843  	
0000038.6	-.015512  	-.050843  	
0000038.8	-.015498  	-.050817  	
0000039.0	-.015471  	-.050789  	
0000039.2	-.015407  	-.050776  	
0000039.4	-.015376  	-.050772  	
0000039.6	-.015373  	-.050797  	
0000039.8	-.015383  	-.050802  	
0000040.0	-.015352  	-.050814  	
0000040.2	-.015326  	-.050788  	
0000040.4	-.015293  	-.050762  	
0000040.6	-.015244  	-.050719  	
0000040.8	-.015226  	-.050738  	
0000041.0	-.015225  	-.050750  	
0000041.2	-.015204  	-.050774  	
0000041.4	-.015209  	-.050809  	
0000041.6	-.015154  	-.050789  	
0000041.8	-.015097  	-.050800  	
0000042.0	-.015078  	-.050836  	
0000042.2	-.015106  	-.050879  	
0000042.4	-.015075  	-.050910  	
0000042.6	-.015059  	-.050933  	
0000042.8	-.015013  	-.050938  	
0000043.0	-.014975  	-.050963  	
0000043.2	-.014949  	-.050988  	
0000043.4	-.014969  	-.050993  	
0000043.6	-.014915  	-.051008  	
0000043.8	-.014918  	-.050994  	
0000044.0	-.014897  	-.050943  	
0000044.2	-.014833  	-.050915  	
0000044.4	-.014777  	-.050941  	
0000044.6	-.014794  	-.050946  	
0000044.8	-.014782  	-.050958  	
0000045.0	-.014775  	-.050967  	
0000045.2	-.014756  	-.050960  	
0000045.4	-.014682  	-.050941  	
0000045.6	-.014659  	-.050977  	
0000045.8	-.014651  	-.050977  	
0000046.0	-.014632  	-.050953  	
0000046.2	-.014592  	-.050952  	
0000046.4	-.014578  	-.050952  	
0000046.6	-.014541  	-.050967  	
0000046.8	-.014498  	-.050943  	
0000047.0	-.014482  	-.050946  	
0000047.2	-.014482  	-.050908  	
0000047.4	-.014477  	-.050929  	
0000047.6	-.014470  	-.050933  	
0000047.8	-.014403  	-.050938  	
0000048.0	-.014348  	-.050972  	
0000048.2	-.014343  	-.051036  	
0000048.4	-.014353  	-.051072  	
0000048.6	-.014327  	-.051098  	
0000048.8	-.014289  	-.051107  	
0000049.0	-.014260  	-.051096  	
0000049.2	-.014222  	-.051103  	
0000049.4	-.014187  	-.051091  	
0000049.6	-.014194  	-.051098  	
0000049.8	-.014164  	-.051126  	
0000050.0	-.014172  	-.051163  	
0000050.2	-.014122  	-.051158  	
0000050.4	-.014074  	-.051151  	
0000050.6	-.014038  	-.051149  	
0000050.8	-.014074  	-.051138  	
0000051.0	-.014052  	-.051134  	
0000051.2	-.014027  	-.051112  	
0000051.4	-.013977  	-.051053  	
0000051.6	-.013924  	-.051058  	
0000051.8	-.013888  	-.051122  	
0000052.0	-.013900  	-.051144  	
0000052.2	-.013876  	-.051134  	
0000052.4	-.013869  	-.051110  	
0000052.6	-.013869  	-.051122  	
0000052.8	-.013812  	-.051095  	
0000053.0	-.013773  	-.051081  	
0000053.2	-.013765  	-.051075  	
0000053.4	-.013752  	-.051077  	
0000053.6	-.013731  	-.051089  	
0000053.8	-.013717  	-.051072  	
0000054.0	-.013647  	-.051084  	
0000054.2	-.013605  	-.051106  	
0000054.4	-.013626  	-.051146  	
0000054.6	-.013623  	-.051129  	
0000054.8	-.013624  	-.051151  	
0000055.0	-.013590  	-.051148  	
0000055.2	-.013550  	-.051139  	
0000055.4	-.013502  	-.051132  	
0000055.6	-.013486  	-.051137  	
0000055.8	-.013449  	-.051122  	
0000056.0	-.013450  	-.051087  	
0000056.2	-.013433  	-.051074  	
0000056.4	-.013388  	-.051027  	
0000056.6	-.013347  	-.051022  	
0000056.8	-.013319  	-.051032  	
0000057.0	-.013340  	-.051067  	
0000057.2	-.013319  	-.051039  	
0000057.4	-.013285  	-.051034  	
0000057.6	-.013204  	-.051003  	
0000057.8	-.013189  	-.051005  	
0000058.0	-.013152  	-.051036  	
0000058.2	-.013175  	-.051056  	
0000058.4	-.013130  	-.051082  	
0000058.6	-.013149  	-.051096  	
0000058.8	-.013125  	-.051100  	
0000059.0	-.013061  	-.051096  	
0000059.2	-.013016  	-.051122  	
0000059.4	-.013022  	-.051126  	
0000059.6	-.012987  	-.051148  	
0000059.8	-.012978  	-.051134  	
0000060.0	-.012946  	-.051134  	
0000060.2	-.012879  	-.051129  	
0000060.4	-.012875  	-.051186  	
0000060.6	-.012899  	-.051188  	
0000060.8	-.012872  	-.051168  	
0000061.0	-.012839  	-.051141  	
0000061.2	-.012818  	-.051136  	
0000061.4	-.012763  	-.051122  	
0000061.6	-.012730  	-.051118  	
0000061.8	-.012701  	-.051165  	
0000062.0	-.012699  	-.051179  	
0000062.2	-.012715  	-.051227  	
0000062.4	-.012701  	-.051212  	
0000062.6	-.012634  	-.051208  	
0000062.8	-.012582  	-.051203  	
0000063.0	-.012584  	-.051230  	
0000063.2	-.012568  	-.051241  	
0000063.4	-.012538  	-.051273  	
0000063.6	-.012524  	-.051296  	
0000063.8	-.012481  	-.051343  	
0000064.0	-.012453  	-.051370  	
0000064.2	-.012441  	-.051415  	
0000064.4	-.012431  	-.051420  	
0000064.6	-.012431  	-.051449  	
0000064.8	-.012403  	-.051415  	
0000065.0	-.012348  	-.051406  	
0000065.2	-.012282  	-.051401  	
0000065.4	-.012286  	-.051451  	
0000065.6	-.012298  	-.051425  	
0000065.8	-.012286  	-.051396  	
0000066.0	-.012270  	-.051394  	
0000066.2	-.012245  	-.051375  	
0000066.4	-.012215  	-.051318  	
0000066.6	-.012169  	-.051311  	
0000066.8	-.012155  	-.051303  	
0000067.0	-.012145  	-.051315  	
0000067.2	-.012131  	-.051315  	
0000067.4	-.012088  	-.051274  	
0000067.6	-.012019  	-.051256  	
0000067.8	-.012000  	-.051273  	
0000068.0	-.012016  	-.051274  	
0000068.2	-.011983  	-.051227  	
0000068.4	-.011967  	-.051206  	
0000068.6	-.011945  	-.051177  	
0000068.8	-.011885  	-.051162  	
0000069.0	-.011842  	-.051143  	
0000069.2	-.011826  	-.051124  	
0000069.4	-.011802  	-.051122  	
0000069.6	-.011812  	-.051172  	
0000069.8	-.011798  	-.051186  	
0000070.0	-.011728  	-.051201  	
0000070.2	-.011675  	-.051191  	
0000070.4	-.011683  	-.051206  	
0000070.6	-.011666  	-.051150  	
0000070.8	-.011640  	-.051112  	
0000071.0	-.011618  	-.051082  	
0000071.2	-.011585  	-.051132  	
0000071.4	-.011554  	-.051172  	
0000071.6	-.011523  	-.051227  	
0000071.8	-.011514  	-.051239  	
0000072.0	-.011513  	-.051301  	
0000072.2	-.011485  	-.051325  	
0000072.4	-.011423  	-.051315  	
0000072.6	-.011359  	-.051308  	
0000072.8	-.011365  	-.051368  	
0000073.0	-.011375  	-.051370  	
0000073.2	-.011349  	-.051385  	
0000073.4	-.011330  	-.051382  	
0000073.6	-.011306  	-.051377  	
0000073.8	-.011266  	-.051379  	
0000074.0	-.011240  	-.051394  	
0000074.2	-.011232  	-.051389  	
0000074.4	-.011190  	-.051396  	
0000074.6	-.011175  	-.051425  	
0000074.8	-.011139  	-.051401  	
0000075.0	-.011094  	-.051394  	
0000075.2	-.011086  	-.051385  	
0000075.4	-.011128  	-.051405  	
0000075.6	-.011104  	-.051396  	
0000075.8	-.011075  	-.051389  	
0000076.0	-.011022  	-.051361  	
0000076.2	-.010989  	-.051370  	
0000076.4	-.010943  	-.051339  	
0000076.6	-.010954  	-.051361  	
0000076.8	-.010918  	-.051379  	
0000077.0	-.010937  	-.051435  	
0000077.2	-.010932  	-.051425  	
0000077.4	-.010882  	-.051425  	
0000077.6	-.010818  	-.051418  	
0000077.8	-.010827  	-.051423  	
0000078.0	-.010788  	-.051422  	
0000078.2	-.010762  	-.051401  	
0000078.4	-.010725  	-.051420  	
0000078.6	-.010681  	-.051467  	
0000078.8	-.010658  	-.051532  	
0000079.0	-.010660  	-.051572  	
0000079.2	-.010633  	-.051590  	
0000079.4	-.010615  	-.051599  	
0000079.6	-.010591  	-.051625  	
0000079.8	-.010538  	-.051592  	
0000080.0	-.010484  	-.051570  	
0000080.2	-.010470  	-.051587  	
0000080.4	-.010493  	-.051622  	
0000080.6	-.010467  	-.051627  	
0000080.8	-.010459  	-.051656  	
0000081.0	-.010405  	-.051659  	
0000081.2	-.010372  	-.051692  	
0000081.4	-.010317  	-.051696  	
0000081.6	-.010328  	-.051699  	
0000081.8	-.010269  	-.051720  	
0000082.0	-.010273  	-.051763  	
0000082.2	-.010238  	-.051754  	
0000082.4	-.010190  	-.051744  	
0000082.6	-.010164  	-.051709  	
0000082.8	-.010217  	-.051668  	
0000083.0	-.010176  	-.051644  	
0000083.2	-.010142  	-.051627  	
0000083.4	-.010059  	-.051627  	
0000083.6	-.010026  	-.051630  	
0000083.8	-.009973  	-.051625  	
0000084.0	-.010004  	-.051635  	
0000084.2	-.009966  	-.051635  	
0000084.4	-.009987  	-.051659  	
0000084.6	-.009973  	-.051651  	
0000084.8	-.009923  	-.051618  	
0000085.0	-.009869  	-.051591  	
0000085.2	-.009887  	-.051565  	
0000085.4	-.009850  	-.051541  	
0000085.6	-.009825  	-.051475  	
0000085.8	-.009783  	-.051444  	
0000086.0	-.009738  	-.051415  	
0000086.2	-.009730  	-.051458  	
0000086.4	-.009747  	-.051465  	
0000086.6	-.009732  	-.051439  	
0000086.8	-.009711  	-.051448  	
0000087.0	-.009713  	-.051439  	
0000087.2	-.009642  	-.051399  	
0000087.4	-.009575  	-.051385  	
0000087.6	-.009539  	-.051389  	
0000087.8	-.009554  	-.051404  	
0000088.0	-.009542  	-.051425  	
0000088.2	-.009539  	-.051448  	
0000088.4	-.009490  	-.051453  	
0000088.6	-.009460  	-.051463  	
0000088.8	-.009449  	-.051510  	
0000089.0	-.009451  	-.051515  	
0000089.2	-.009413  	-.051535  	
0000089.4	-.009399  	-.051523  	
0000089.6	-.009351  	-.051537  	
0000089.8	-.009303  	-.051551  	
0000090.0	-.009282  	-.051625  	
0000090.2	-.009301  	-.051654  	
0000090.4	-.009296  	-.051673  	
0000090.6	-.009270  	-.051620  	
0000090.8	-.009223  	-.051578  	
0000091.0	-.009163  	-.051565  	
0000091.2	-.009142  	-.051606  	
0000091.4	-.009151  	-.051632  	
0000091.6	-.009122  	-.051671  	
0000091.8	-.009096  	-.051714  	
0000092.0	-.009077  	-.051728  	
0000092.2	-.009037  	-.051742  	
0000092.4	-.008998  	-.051734  	
0000092.6	-.009006  	-.051723  	
0000092.8	-.008965  	-.051709  	
0000093.0	-.008948  	-.051711  	
0000093.2	-.008922  	-.051694  	
0000093.4	-.008867  	-.051678  	
0000093.6	-.008817  	-.051692  	
0000093.8	-.008858  	-.051706  	
0000094.0	-.008834  	-.051685  	
0000094.2	-.008829  	-.051694  	
0000094.4	-.008779  	-.051704  	
0000094.6	-.008720  	-.051682  	
0000094.8	-.008667  	-.051635  	
0000095.0	-.008659  	-.051659  	
0000095.2	-.008636  	-.051668  	
0000095.4	-.008636  	-.051690  	
0000095.6	-.008643  	-.051709  	
0000095.8	-.008600  	-.051682  	
0000096.0	-.008550  	-.051649  	
0000096.2	-.008547  	-.051630  	
0000096.4	-.008559  	-.051634  	
0000096.6	-.008531  	-.051609  	
0000096.8	-.008492  	-.051575  	
0000097.0	-.008419  	-.051579  	
0000097.2	-.008398  	-.051606  	
0000097.4	-.008395  	-.051644  	
0000097.6	-.008424  	-.051637  	
0000097.8	-.008386  	-.051584  	
0000098.0	-.008391  	-.051579  	
0000098.2	-.008357  	-.051559  	
0000098.4	-.008286  	-.051559  	
0000098.6	-.008238  	-.051565  	
0000098.8	-.008257  	-.051565  	
0000099.0	-.008233  	-.051608  	
0000099.2	-.008221  	-.051627  	
0000099.4	-.008186  	-.051649  	
0000099.6	-.008135  	-.051680  	
0000099.8	-.008128  	-.051734  	
0000100.0	-.008152  	-.051709  	
0000100.2	-.008109  	-.051718  	
0000100.4	-.008078  	-.051742  	
0000100.6	-.008050  	-.051715  	
0000100.8	-.007995  	-.051678  	
0000101.0	-.007982  	-.051658  	
0000101.2	-.007985  	-.051634  	
0000101.4	-.007968  	-.051613  	
0000101.6	-.007959  	-.051625  	
0000101.8	-.007927  	-.051613  	
0000102.0	-.007858  	-.051630  	
0000102.2	-.007809  	-.051661  	
0000102.4	-.007837  	-.051702  	
0000102.6	-.007813  	-.051709  	
0000102.8	-.007809  	-.051742  	
0000103.0	-.007794  	-.051749  	
0000103.2	-.007753  	-.051730  	
0000103.4	-.007696  	-.051694  	
0000103.6	-.007685  	-.051702  	
0000103.8	-.007654  	-.051687  	
0000104.0	-.007639  	-.051677  	
0000104.2	-.007620  	-.051668  	
0000104.4	-.007572  	-.051623  	
0000104.6	-.007517  	-.051641  	
0000104.8	-.007520  	-.051663  	
0000105.0	-.007532  	-.051654  	
0000105.2	-.007496  	-.051661  	
0000105.4	-.007465  	-.051671  	
0000105.6	-.007401  	-.051625  	
0000105.8	-.007355  	-.051618  	
0000106.0	-.007327  	-.051647  	
0000106.2	-.007334  	-.051678  	
0000106.4	-.007299  	-.051725  	
0000106.6	-.007300  	-.051734  	
0000106.8	-.007272  	-.051740  	
0000107.0	-.007241  	-.051744  	
0000107.2	-.007196  	-.051751  	
0000107.4	-.007220  	-.051739  	
0000107.6	-.007177  	-.051783  	
0000107.8	-.007172  	-.051792  	
0000108.0	-.007129  	-.051802  	
0000108.2	-.007079  	-.051823  	
0000108.4	-.007071  	-.051888  	
0000108.6	-.007098  	-.051871  	
0000108.8	-.007072  	-.051885  	
0000109.0	-.007055  	-.051911  	
0000109.2	-.007038  	-.051914  	
0000109.4	-.006986  	-.051901  	
0000109.6	-.006958  	-.051885  	
0000109.8	-.006957  	-.051900  	
0000110.0	-.006943  	-.051894  	
0000110.2	-.006936  	-.051911  	
0000110.4	-.006922  	-.051926  	
0000110.6	-.006864  	-.051947  	
0000110.8	-.006824  	-.051964  	
0000111.0	-.006843  	-.052028  	
0000111.2	-.006819  	-.052032  	
0000111.4	-.006800  	-.052047  	
0000111.6	-.006776  	-.052043  	
0000111.8	-.006738  	-.052054  	
0000112.0	-.006700  	-.052059  	
0000112.2	-.006704  	-.052061  	
0000112.4	-.006690  	-.052038  	
0000112.6	-.006678  	-.052063  	
0000112.8	-.006669  	-.052081  	
0000113.0	-.006633  	-.052073  	
0000113.2	-.006576  	-.052083  	
0000113.4	-.006579  	-.052145  	
0000113.6	-.006583  	-.052179  	
0000113.8	-.006561  	-.052199  	
0000114.0	-.006545  	-.052214  	
0000114.2	-.006493  	-.052209  	
0000114.4	-.006478  	-.052249  	
0000114.6	-.006444  	-.052271  	
0000114.8	-.006459  	-.052269  	
0000115.0	-.006416  	-.052276  	
0000115.2	-.006421  	-.052309  	
0000115.4	-.006390  	-.052300  	
0000115.6	-.006337  	-.052295  	
0000115.8	-.006306  	-.052317  	
0000116.0	-.006335  	-.052333  	
0000116.2	-.006309  	-.052333  	
0000116.4	-.006292  	-.052310  	
0000116.6	-.006252  	-.052288  	
0000116.8	-.006202  	-.052274  	
0000117.0	-.006182  	-.052302  	
0000117.2	-.006199  	-.052304  	
0000117.4	-.006154  	-.052310  	
0000117.6	-.006142  	-.052314  	
0000117.8	-.006135  	-.052330  	
0000118.0	-.006097  	-.052324  	
0000118.2	-.006051  	-.052335  	
0000118.4	-.006049  	-.052360  	
0000118.6	-.006030  	-.052379  	
0000118.8	-.006004  	-.052402  	
0000119.0	-.005970  	-.052407  	
0000119.2	-.005906  	-.052405  	
0000119.4	-.005866  	-.052381  	
0000119.6	-.005885  	-.052360  	
0000119.8	-.005889  	-.052316  	
0000120.0	-.005854  	-.052316  	
0000120.2	-.005849  	-.052323  	
0000120.4	-.005806  	-.052338  	
0000120.6	-.005749  	-.052314  	
0000120.8	-.005744  	-.052326  	
0000121.0	-.005732  	-.052340  	
0000121.2	-.005739  	-.052379  	
0000121.4	-.005746  	-.052385  	
0000121.6	-.005713  	-.052391  	
0000121.8	-.005674  	-.052400  	
0000122.0	-.005677  	-.052431  	
0000122.2	-.005673  	-.052400  	
0000122.4	-.005651  	-.052412  	
0000122.6	-.005618  	-.052414  	
0000122.8	-.005577  	-.052409  	
0000123.0	-.005544  	-.052415  	
0000123.2	-.005541  	-.052454  	
0000123.4	-.005553  	-.052485  	
0000123.6	-.005531  	-.052514  	
0000123.8	-.005534  	-.052538  	
0000124.0	-.005496  	-.052505  	
0000124.2	-.005426  	-.052478  	
0000124.4	-.005403  	-.052469  	
0000124.6	-.005436  	-.052509  	
0000124.8	-.005422  	-.052500  	
0000125.0	-.005419  	-.052478  	
0000125.2	-.005408  	-.052436  	
0000125.4	-.005379  	-.052459  	
0000125.6	-.005348  	-.052483  	
0000125.8	-.005355  	-.052493  	
0000126.0	-.005317  	-.052476  	
0000126.2	-.005324  	-.052516  	
0000126.4	-.005307  	-.052509  	
0000126.6	-.005252  	-.052531  	
0000126.8	-.005214  	-.052571  	
0000127.0	-.005252  	-.052629  	
0000127.2	-.005240  	-.052619  	
0000127.4	-.005219  	-.052614  	
0000127.6	-.005181  	-.052593  	
0000127.8	-.005134  	-.052569  	
0000128.0	-.005097  	-.052576  	
0000128.2	-.005093  	-.052605  	
0000128.4	-.005083  	-.052610  	
0000128.6	-.005095  	-.052627  	
0000128.8	-.005100  	-.052653  	
0000129.0	-.005066  	-.052634  	
0000129.2	-.005019  	-.052636  	
0000129.4	-.004993  	-.052658  	
0000129.6	-.005017  	-.052674  	
0000129.8	-.004988  	-.052655  	
0000130.0	-.004974  	-.052653  	
0000130.2	-.004930  	-.052621  	
0000130.4	-.004914  	-.052629  	
0000130.6	-.004919  	-.052631  	
0000130.8	-.004928  	-.052609  	
0000131.0	-.004890  	-.052601  	
0000131.2	-.004895  	-.052640  	
0000131.4	-.004847  	-.052639  	
0000131.6	-.004814  	-.052631  	
0000131.8	-.004759  	-.052638  	
0000132.0	-.004783  	-.052636  	
0000132.2	-.004762  	-.052655  	
0000132.4	-.004750  	-.052655  	
0000132.6	-.004718  	-.052631  	
0000132.8	-.004688  	-.052593  	
0000133.0	-.004659  	-.052593  	
0000133.2	-.004659  	-.052565  	
0000133.4	-.004611  	-.052578  	
0000133.6	-.004600  	-.052603  	
0000133.8	-.004571  	-.052612  	
0000134.0	-.004537  	-.052579  	
0000134.2	-.004501  	-.052598  	
0000134.4	-.004520  	-.052620  	
0000134.6	-.004511  	-.052643  	
0000134.8	-.004497  	-.052624  	
0000135.0	-.004476  	-.052593  	
0000135.2	-.004411  	-.052559  	
0000135.4	-.004383  	-.052571  	
0000135.6	-.004382  	-.052596  	
0000135.8	-.004366  	-.052588  	
0000136.0	-.004357  	-.052591  	
0000136.2	-.004356  	-.052593  	
0000136.4	-.004325  	-.052547  	
0000136.6	-.004290  	-.052512  	
0000136.8	-.004259  	-.052517  	
0000137.0	-.004241  	-.052509  	
0000137.2	-.004218  	-.052522  	
0000137.4	-.004194  	-.052502  	
0000137.6	-.004160  	-.052507  	
0000137.8	-.004132  	-.052508  	
0000138.0	-.004144  	-.052555  	
0000138.2	-.004158  	-.052550  	
0000138.4	-.004137  	-.052576  	
0000138.6	-.004125  	-.052534  	
0000138.8	-.004082  	-.052495  	
0000139.0	-.004013  	-.052472  	
0000139.2	-.003975  	-.052455  	
0000139.4	-.003970  	-.052435  	
0000139.6	-.003974  	-.052440  	
0000139.8	-.003992  	-.052479  	
0000140.0	-.003977  	-.052481  	
0000140.2	-.003937  	-.052505  	
0000140.4	-.003920  	-.052528  	
0000140.6	-.003948  	-.052528  	
0000140.8	-.003898  	-.052488  	
0000141.0	-.003855  	-.052457  	
0000141.2	-.003810  	-.052419  	
0000141.4	-.003777  	-.052422  	
0000141.6	-.003756  	-.052454  	
0000141.8	-.003799  	-.052453  	
0000142.0	-.003784  	-.052454  	
0000142.2	-.003791  	-.052479  	
0000142.4	-.003768  	-.052460  	
0000142.6	-.003720  	-.052419  	
0000142.8	-.003656  	-.052415  	
0000143.0	-.003656  	-.052450  	
0000143.2	-.003632  	-.052469  	
0000143.4	-.003625  	-.052460  	
0000143.6	-.003612  	-.052479  	
0000143.8	-.003582  	-.052493  	
0000144.0	-.003583  	-.052536  	
0000144.2	-.003591  	-.052574  	
0000144.4	-.003581  	-.052571  	
0000144.6	-.003560  	-.052564  	
0000144.8	-.003546  	-.052550  	
0000145.0	-.003491  	-.052522  	
0000145.2	-.003457  	-.052521  	
0000145.4	-.003438  	-.052543  	
0000145.6	-.003452  	-.052545  	
0000145.8	-.003459  	-.052569  	
0000146.0	-.003457  	-.052541  	
0000146.2	-.003397  	-.052521  	
0000146.4	-.003347  	-.052512  	
0000146.6	-.003343  	-.052559  	
0000146.8	-.003340  	-.052540  	
