Time / s	[chan  0]    	[chan  1]    	
0000039.0	 .021490  	-.032048  	
0000039.2	 .021503  	-.032039  	
0000039.4	 .021515  	-.032032  	
0000039.6	 .021553  	-.032005  	
0000039.8	 .021698  	-.032008  	
0000040.0	 .021672  	-.031984  	
0000040.2	 .021693  	-.031953  	
0000040.4	 .021696  	-.031919  	
0000040.6	 .021698  	-.031843  	
0000040.8	 .021724  	-.031725  	
0000041.0	 .021791  	-.031608  	
0000041.2	 .021842  	-.031486  	
0000041.4	 .021889  	-.031405  	
0000041.6	 .021901  	-.031367  	
0000041.8	 .021887  	-.031305  	
0000042.0	 .021913  	-.031233  	
0000042.2	 .021974  	-.031159  	
0000042.4	 .022001  	-.031095  	
0000042.6	 .022023  	-.031023  	
0000042.8	 .022037  	-.030928  	
0000043.0	 .022061  	-.030826  	
0000043.2	 .022091  	-.030728  	
0000043.4	 .022160  	-.030656  	
0000043.6	 .022194  	-.030591  	
0000043.8	 .022213  	-.030542  	
0000044.0	 .022213  	-.030501  	
0000044.2	 .022215  	-.030448  	
0000044.4	 .022246  	-.030351  	
0000044.6	 .022311  	-.030242  	
0000044.8	 .022361  	-.030137  	
0000045.0	 .022380  	-.030053  	
0000045.2	 .022383  	-.029987  	
0000045.4	 .022382  	-.029936  	
0000045.6	 .022385  	-.029903  	
0000045.8	 .022440  	-.029871  	
0000046.0	 .022489  	-.029817  	
0000046.2	 .022516  	-.029765  	
0000046.4	 .022521  	-.029719  	
0000046.6	 .022526  	-.029616  	
0000046.8	 .022554  	-.029524  	
0000047.0	 .022623  	-.029473  	
0000047.2	 .022669  	-.029402  	
0000047.4	 .022692  	-.029371  	
0000047.6	 .022687  	-.029324  	
0000047.8	 .022666  	-.029250  	
0000048.0	 .022671  	-.029204  	
0000048.2	 .022757  	-.029154  	
0000048.4	 .022795  	-.029099  	
0000048.6	 .022836  	-.029042  	
0000048.8	 .022848  	-.028994  	
0000049.0	 .022847  	-.028933  	
0000049.2	 .022845  	-.028892  	
0000049.4	 .022912  	-.028849  	
0000049.6	 .022957  	-.028816  	
0000049.8	 .022976  	-.028780  	
0000050.0	 .022974  	-.028737  	
0000050.2	 .022957  	-.028692  	
0000050.4	 .022966  	-.028658  	
0000050.6	 .023038  	-.028627  	
0000050.8	 .023083  	-.028594  	
0000051.0	 .023102  	-.028565  	
0000051.2	 .023116  	-.028505  	
0000051.4	 .023112  	-.028450  	
0000051.6	 .023129  	-.028408  	
0000051.8	 .023189  	-.028384  	
0000052.0	 .023215  	-.028375  	
0000052.2	 .023236  	-.028372  	
0000052.4	 .023251  	-.028358  	
0000052.6	 .023248  	-.028339  	
0000052.8	 .023264  	-.028310  	
0000053.0	 .023334  	-.028274  	
0000053.2	 .023381  	-.028244  	
0000053.4	 .023391  	-.028219  	
0000053.6	 .023403  	-.028179  	
0000053.8	 .023395  	-.028157  	
0000054.0	 .023401  	-.028148  	
0000054.2	 .023457  	-.028145  	
0000054.4	 .023503  	-.028134  	
0000054.6	 .023515  	-.028121  	
0000054.8	 .023541  	-.028090  	
0000055.0	 .023530  	-.028048  	
0000055.2	 .023551  	-.028027  	
0000055.4	 .023610  	-.027998  	
0000055.6	 .023658  	-.027983  	
0000055.8	 .023680  	-.027969  	
0000056.0	 .023691  	-.027966  	
0000056.2	 .023692  	-.027941  	
0000056.4	 .023672  	-.027936  	
0000056.6	 .023736  	-.027916  	
0000056.8	 .023785  	-.027909  	
0000057.0	 .023811  	-.027905  	
0000057.2	 .023808  	-.027896  	
0000057.4	 .023791  	-.027905  	
0000057.6	 .023744  	-.027885  	
0000057.8	 .023842  	-.027864  	
0000058.0	 .023885  	-.027847  	
0000058.2	 .023906  	-.027843  	
0000058.4	 .023915  	-.027834  	
0000058.6	 .023915  	-.027826  	
0000058.8	 .023925  	-.027815  	
0000059.0	 .023968  	-.027797  	
0000059.2	 .024004  	-.027776  	
0000059.4	 .024032  	-.027761  	
0000059.6	 .024054  	-.027733  	
0000059.8	 .024061  	-.027714  	
0000060.0	 .024096  	-.027692  	
0000060.2	 .024125  	-.027673  	
0000060.4	 .024161  	-.027652  	
0000060.6	 .024197  	-.027623  	
0000060.8	 .024201  	-.027598  	
0000061.0	 .024207  	-.027593  	
0000061.2	 .024223  	-.027578  	
0000061.4	 .024261  	-.027559  	
0000061.6	 .024301  	-.027547  	
0000061.8	 .024318  	-.027526  	
0000062.0	 .024323  	-.027516  	
0000062.2	 .024328  	-.027495  	
0000062.4	 .024357  	-.027474  	
0000062.6	 .024399  	-.027449  	
0000062.8	 .024443  	-.027425  	
0000063.0	 .024456  	-.027412  	
0000063.2	 .024466  	-.027414  	
0000063.4	 .024449  	-.027443  	
0000063.6	 .024454  	-.027456  	
0000063.8	 .024499  	-.027457  	
0000064.0	 .024533  	-.027428  	
0000064.2	 .024569  	-.027387  	
0000064.4	 .024593  	-.027347  	
0000064.6	 .024604  	-.027328  	
0000064.8	 .024621  	-.027300  	
0000065.0	 .024655  	-.027278  	
0000065.2	 .024671  	-.027271  	
0000065.4	 .024681  	-.027275  	
0000065.6	 .024698  	-.027256  	
0000065.8	 .024698  	-.027254  	
0000066.0	 .024698  	-.027226  	
0000066.2	 .024753  	-.027192  	
0000066.4	 .024788  	-.027180  	
0000066.6	 .024819  	-.027175  	
0000066.8	 .024817  	-.027175  	
0000067.0	 .024796  	-.027194  	
0000067.2	 .024781  	-.027202  	
0000067.4	 .024809  	-.027199  	
0000067.6	 .024853  	-.027187  	
0000067.8	 .024895  	-.027190  	
0000068.0	 .024920  	-.027215  	
0000068.2	 .024934  	-.027230  	
0000068.4	 .024974  	-.027227  	
0000068.6	 .025014  	-.027235  	
0000068.8	 .025052  	-.027235  	
0000069.0	 .025070  	-.027240  	
0000069.2	 .025072  	-.027245  	
0000069.4	 .025088  	-.027216  	
0000069.6	 .025122  	-.027185  	
0000069.8	 .025174  	-.027189  	
0000070.0	 .025220  	-.027175  	
0000070.2	 .025241  	-.027165  	
0000070.4	 .025250  	-.027149  	
0000070.6	 .025246  	-.027145  	
0000070.8	 .025293  	-.027149  	
0000071.0	 .025324  	-.027125  	
0000071.2	 .025344  	-.027115  	
0000071.4	 .025346  	-.027075  	
0000071.6	 .025370  	-.027068  	
0000071.8	 .025377  	-.027032  	
0000072.0	 .025417  	-.027013  	
0000072.2	 .025463  	-.027013  	
0000072.4	 .025487  	-.027027  	
0000072.6	 .025501  	-.027037  	
0000072.8	 .025508  	-.027041  	
0000073.0	 .025508  	-.027066  	
0000073.2	 .025546  	-.027072  	
0000073.4	 .025597  	-.027056  	
0000073.6	 .025630  	-.027046  	
0000073.8	 .025659  	-.027013  	
0000074.0	 .025673  	-.026991  	
0000074.2	 .025672  	-.026984  	
0000074.4	 .025687  	-.026961  	
0000074.6	 .025722  	-.026951  	
0000074.8	 .025754  	-.026951  	
0000075.0	 .025749  	-.026951  	
0000075.2	 .025744  	-.026951  	
0000075.4	 .025740  	-.026966  	
0000075.6	 .025768  	-.026963  	
0000075.8	 .025806  	-.026982  	
0000076.0	 .025828  	-.026999  	
0000076.2	 .025840  	-.027009  	
0000076.4	 .025852  	-.027035  	
0000076.6	 .025849  	-.027046  	
0000076.8	 .025880  	-.027056  	
0000077.0	 .025918  	-.027056  	
0000077.2	 .025961  	-.027044  	
0000077.4	 .025997  	-.027021  	
0000077.6	 .026004  	-.027009  	
0000077.8	 .026001  	-.027016  	
0000078.0	 .026019  	-.027027  	
0000078.2	 .026045  	-.027034  	
0000078.4	 .026063  	-.027032  	
0000078.6	 .026062  	-.027030  	
0000078.8	 .026050  	-.027020  	
0000079.0	 .026040  	-.027018  	
0000079.2	 .026050  	-.027001  	
0000079.4	 .026059  	-.026991  	
0000079.6	 .026045  	-.026968  	
0000079.8	 .026080  	-.026948  	
0000080.0	 .026080  	-.026942  	
0000080.2	 .026097  	-.026954  	
0000080.4	 .026140  	-.026975  	
0000080.6	 .026171  	-.026982  	
0000080.8	 .026197  	-.026951  	
0000081.0	 .026219  	-.026894  	
0000081.2	 .026228  	-.026901  	
0000081.4	 .026242  	-.026892  	
0000081.6	 .026266  	-.026894  	
0000081.8	 .026304  	-.026918  	
0000082.0	 .026328  	-.026944  	
0000082.2	 .026331  	-.026966  	
0000082.4	 .026309  	-.026951  	
0000082.6	 .026304  	-.026930  	
0000082.8	 .026328  	-.026916  	
0000083.0	 .026357  	-.026904  	
0000083.2	 .026385  	-.026927  	
0000083.4	 .026395  	-.026947  	
0000083.6	 .026388  	-.026965  	
0000083.8	 .026393  	-.026973  	
0000084.0	 .026407  	-.026987  	
0000084.2	 .026433  	-.027002  	
0000084.4	 .026472  	-.026991  	
0000084.6	 .026493  	-.026987  	
0000084.8	 .026524  	-.026978  	
0000085.0	 .026545  	-.026982  	
0000085.2	 .026535  	-.026961  	
0000085.4	 .026567  	-.026956  	
0000085.6	 .026593  	-.026971  	
0000085.8	 .026605  	-.026987  	
0000086.0	 .026609  	-.026994  	
0000086.2	 .026591  	-.026999  	
0000086.4	 .026596  	-.027004  	
0000086.6	 .026619  	-.027006  	
0000086.8	 .026646  	-.027006  	
0000087.0	 .026659  	-.027016  	
0000087.2	 .026647  	-.027001  	
0000087.4	 .026633  	-.026989  	
0000087.6	 .026603  	-.026985  	
0000087.8	 .026617  	-.026973  	
0000088.0	 .026662  	-.026968  	
0000088.2	 .026681  	-.026977  	
0000088.4	 .026702  	-.026990  	
0000088.6	 .026705  	-.027001  	
0000088.8	 .026721  	-.027025  	
0000089.0	 .026755  	-.027025  	
0000089.2	 .026801  	-.027016  	
0000089.4	 .026833  	-.026994  	
0000089.6	 .026845  	-.026975  	
0000089.8	 .026853  	-.026968  	
0000090.0	 .026860  	-.026973  	
0000090.2	 .026901  	-.026980  	
0000090.4	 .026934  	-.026982  	
0000090.6	 .026975  	-.026996  	
0000090.8	 .027001  	-.026996  	
0000091.0	 .027022  	-.026997  	
0000091.2	 .027003  	-.027022  	
0000091.4	 .026993  	-.027061  	
0000091.6	 .027027  	-.027082  	
0000091.8	 .027044  	-.027102  	
0000092.0	 .027041  	-.027108  	
0000092.2	 .027020  	-.027120  	
0000092.4	 .027224  	-.027135  	
0000092.6	 .027428  	-.027163  	
0000092.8	 .027618  	-.027177  	
0000093.0	 .027747  	-.027173  	
0000093.2	 .027835  	-.027147  	
0000093.4	 .027914  	-.027120  	
0000093.6	 .027933  	-.027134  	
0000093.8	 .028009  	-.027140  	
0000094.0	 .028104  	-.027139  	
0000094.2	 .028180  	-.027146  	
0000094.4	 .028219  	-.027142  	
0000094.6	 .028219  	-.027144  	
0000094.8	 .028186  	-.027142  	
0000095.0	 .028195  	-.027106  	
0000095.2	 .028245  	-.027096  	
0000095.4	 .028288  	-.027111  	
0000095.6	 .028307  	-.027118  	
0000095.8	 .028303  	-.027140  	
0000096.0	 .028335  	-.027137  	
0000096.2	 .028393  	-.027144  	
0000096.4	 .028474  	-.027170  	
0000096.6	 .028543  	-.027176  	
0000096.8	 .028577  	-.027178  	
0000097.0	 .028602  	-.027187  	
0000097.2	 .028622  	-.027209  	
0000097.4	 .028698  	-.027215  	
0000097.6	 .028789  	-.027220  	
0000097.8	 .028839  	-.027218  	
0000098.0	 .028865  	-.027215  	
0000098.2	 .028862  	-.027235  	
0000098.4	 .028853  	-.027254  	
0000098.6	 .028889  	-.027273  	
0000098.8	 .028954  	-.027251  	
0000099.0	 .028989  	-.027259  	
0000099.2	 .029005  	-.027261  	
0000099.4	 .028998  	-.027264  	
0000099.6	 .028996  	-.027230  	
0000099.8	 .028999  	-.027228  	
0000100.0	 .029058  	-.027240  	
0000100.2	 .029103  	-.027254  	
0000100.4	 .029116  	-.027292  	
0000100.6	 .029148  	-.027297  	
0000100.8	 .029187  	-.027316  	
0000101.0	 .029244  	-.027347  	
0000101.2	 .029325  	-.027366  	
0000101.4	 .029376  	-.027394  	
0000101.6	 .029411  	-.027414  	
0000101.8	 .029401  	-.027435  	
0000102.0	 .029415  	-.027431  	
0000102.2	 .029449  	-.027414  	
0000102.4	 .029471  	-.027394  	
0000102.6	 .029461  	-.027404  	
0000102.8	 .029454  	-.027414  	
0000103.0	 .029457  	-.027428  	
0000103.2	 .029430  	-.027438  	
0000103.4	 .029423  	-.027454  	
0000103.6	 .029404  	-.027468  	
0000103.8	 .029373  	-.027475  	
0000104.0	 .029342  	-.027475  	
0000104.2	 .029321  	-.027494  	
0000104.4	 .029301  	-.027500  	
0000104.6	 .029311  	-.027521  	
0000104.8	 .029306  	-.027523  	
0000105.0	 .029309  	-.027540  	
0000105.2	 .029311  	-.027547  	
0000105.4	 .029306  	-.027535  	
0000105.6	 .029309  	-.027528  	
0000105.8	 .029318  	-.027533  	
0000106.0	 .029321  	-.027523  	
0000106.2	 .029323  	-.027533  	
0000106.4	 .029327  	-.027547  	
0000106.6	 .029314  	-.027581  	
0000106.8	 .029292  	-.027581  	
0000107.0	 .029266  	-.027599  	
0000107.2	 .029242  	-.027614  	
0000107.4	 .029237  	-.027602  	
0000107.6	 .029218  	-.027609  	
0000107.8	 .029191  	-.027590  	
0000108.0	 .029163  	-.027567  	
0000108.2	 .029141  	-.027573  	
0000108.4	 .029113  	-.027568  	
0000108.6	 .029135  	-.027580  	
0000108.8	 .029078  	-.027583  	
0000109.0	 .029018  	-.027585  	
0000109.2	 .028973  	-.027590  	
0000109.4	 .028975  	-.027628  	
0000109.6	 .028999  	-.027637  	
0000109.8	 .029013  	-.027645  	
0000110.0	 .028998  	-.027652  	
0000110.2	 .028973  	-.027645  	
0000110.4	 .028927  	-.027642  	
0000110.6	 .028925  	-.027654  	
0000110.8	 .028937  	-.027674  	
0000111.0	 .028932  	-.027709  	
0000111.2	 .028901  	-.027697  	
0000111.4	 .028862  	-.027657  	
0000111.6	 .028829  	-.027642  	
0000111.8	 .028831  	-.027642  	
0000112.0	 .028853  	-.027649  	
0000112.2	 .028832  	-.027678  	
0000112.4	 .028820  	-.027714  	
0000112.6	 .028806  	-.027733  	
0000112.8	 .028786  	-.027767  	
0000113.0	 .028813  	-.027781  	
0000113.2	 .028846  	-.027795  	
0000113.4	 .028901  	-.027805  	
0000113.6	 .028906  	-.027816  	
0000113.8	 .028915  	-.027829  	
0000114.0	 .028910  	-.027841  	
0000114.2	 .028920  	-.027848  	
0000114.4	 .028943  	-.027862  	
0000114.6	 .028934  	-.027888  	
0000114.8	 .028927  	-.027912  	
0000115.0	 .028901  	-.027929  	
0000115.2	 .028880  	-.027955  	
0000115.4	 .028862  	-.027976  	
0000115.6	 .028870  	-.027966  	
0000115.8	 .028884  	-.027971  	
0000116.0	 .028861  	-.027986  	
0000116.2	 .028817  	-.028002  	
0000116.4	 .028813  	-.028036  	
0000116.6	 .028834  	-.028040  	
0000116.8	 .028874  	-.028058  	
0000117.0	 .028925  	-.028059  	
0000117.2	 .028958  	-.028057  	
0000117.4	 .028984  	-.028050  	
0000117.6	 .028989  	-.028072  	
0000117.8	 .028999  	-.028088  	
0000118.0	 .029016  	-.028102  	
0000118.2	 .029006  	-.028117  	
0000118.4	 .029003  	-.028133  	
0000118.6	 .028999  	-.028144  	
0000118.8	 .029011  	-.028160  	
0000119.0	 .029008  	-.028175  	
0000119.2	 .028996  	-.028212  	
0000119.4	 .028993  	-.028222  	
0000119.6	 .028989  	-.028234  	
0000119.8	 .028982  	-.028239  	
0000120.0	 .028949  	-.028232  	
0000120.2	 .028925  	-.028222  	
0000120.4	 .028898  	-.028207  	
0000120.6	 .028937  	-.028217  	
0000120.8	 .028963  	-.028231  	
0000121.0	 .028989  	-.028229  	
0000121.2	 .029015  	-.028248  	
0000121.4	 .029030  	-.028260  	
0000121.6	 .029065  	-.028268  	
0000121.8	 .029082  	-.028268  	
0000122.0	 .029099  	-.028274  	
0000122.2	 .029094  	-.028272  	
0000122.4	 .029089  	-.028289  	
0000122.6	 .029096  	-.028313  	
0000122.8	 .029097  	-.028319  	
0000123.0	 .029094  	-.028336  	
0000123.2	 .029089  	-.028334  	
0000123.4	 .029092  	-.028337  	
0000123.6	 .029079  	-.028334  	
0000123.8	 .029079  	-.028327  	
0000124.0	 .029068  	-.028329  	
0000124.2	 .029056  	-.028353  	
0000124.4	 .029010  	-.028374  	
0000124.6	 .029017  	-.028387  	
0000124.8	 .029023  	-.028408  	
0000125.0	 .029024  	-.028424  	
0000125.2	 .029070  	-.028420  	
0000125.4	 .029115  	-.028413  	
0000125.6	 .029137  	-.028412  	
0000125.8	 .029160  	-.028422  	
0000126.0	 .029179  	-.028430  	
0000126.2	 .029199  	-.028450  	
0000126.4	 .029208  	-.028439  	
0000126.6	 .029228  	-.028422  	
0000126.8	 .029273  	-.028403  	
0000127.0	 .029323  	-.028408  	
0000127.2	 .029349  	-.028420  	
0000127.4	 .029333  	-.028434  	
0000127.6	 .029337  	-.028429  	
0000127.8	 .029358  	-.028424  	
0000128.0	 .029377  	-.028434  	
0000128.2	 .029373  	-.028443  	
0000128.4	 .029352  	-.028475  	
0000128.6	 .029306  	-.028501  	
0000128.8	 .029266  	-.028529  	
0000129.0	 .029199  	-.028548  	
0000129.2	 .029230  	-.028532  	
0000129.4	 .029239  	-.028527  	
0000129.6	 .029230  	-.028543  	
0000129.8	 .029225  	-.028561  	
0000130.0	 .029234  	-.028530  	
0000130.2	 .029246  	-.028527  	
0000130.4	 .029252  	-.028520  	
0000130.6	 .029244  	-.028523  	
0000130.8	 .029215  	-.028536  	
0000131.0	 .029196  	-.028553  	
0000131.2	 .029182  	-.028554  	
0000131.4	 .029165  	-.028554  	
0000131.6	 .029172  	-.028558  	
0000131.8	 .029199  	-.028536  	
0000132.0	 .029220  	-.028560  	
0000132.2	 .029210  	-.028579  	
0000132.4	 .029194  	-.028617  	
0000132.6	 .029184  	-.028651  	
0000132.8	 .029165  	-.028663  	
0000133.0	 .029163  	-.028663  	
0000133.2	 .029149  	-.028653  	
0000133.4	 .029129  	-.028635  	
0000133.6	 .029135  	-.028647  	
0000133.8	 .029128  	-.028670  	
0000134.0	 .029101  	-.028682  	
0000134.2	 .029089  	-.028698  	
0000134.4	 .029066  	-.028716  	
0000134.6	 .029072  	-.028735  	
0000134.8	 .029070  	-.028747  	
0000135.0	 .029078  	-.028751  	
0000135.2	 .029085  	-.028761  	
0000135.4	 .029096  	-.028785  	
0000135.6	 .029092  	-.028794  	
0000135.8	 .029094  	-.028811  	
0000136.0	 .029079  	-.028825  	
0000136.2	 .029094  	-.028821  	
0000136.4	 .029113  	-.028823  	
0000136.6	 .029127  	-.028825  	
0000136.8	 .029123  	-.028833  	
0000137.0	 .029130  	-.028832  	
0000137.2	 .029132  	-.028849  	
0000137.4	 .029117  	-.028875  	
0000137.6	 .029115  	-.028885  	
0000137.8	 .029108  	-.028875  	
0000138.0	 .029086  	-.028875  	
0000138.2	 .029051  	-.028868  	
0000138.4	 .029051  	-.028837  	
0000138.6	 .029044  	-.028837  	
0000138.8	 .029049  	-.028821  	
0000139.0	 .029082  	-.028813  	
0000139.2	 .029097  	-.028825  	
0000139.4	 .029106  	-.028837  	
0000139.6	 .029116  	-.028872  	
0000139.8	 .029128  	-.028878  	
0000140.0	 .029151  	-.028875  	
0000140.2	 .029154  	-.028883  	
0000140.4	 .029156  	-.028896  	
0000140.6	 .029149  	-.028887  	
0000140.8	 .029159  	-.028880  	
0000141.0	 .029165  	-.028880  	
0000141.2	 .029168  	-.028870  	
0000141.4	 .029163  	-.028892  	
0000141.6	 .029163  	-.028925  	
0000141.8	 .029144  	-.028956  	
0000142.0	 .029123  	-.028961  	
0000142.2	 .029128  	-.028946  	
0000142.4	 .029140  	-.028946  	
0000142.6	 .029117  	-.028954  	
0000142.8	 .029134  	-.028970  	
0000143.0	 .029156  	-.028989  	
0000143.2	 .029168  	-.028995  	
0000143.4	 .029194  	-.029011  	
0000143.6	 .029218  	-.029038  	
0000143.8	 .029239  	-.029050  	
0000144.0	 .029268  	-.029061  	
0000144.2	 .029301  	-.029066  	
0000144.4	 .029308  	-.029075  	
0000144.6	 .029328  	-.029094  	
0000144.8	 .029333  	-.029100  	
0000145.0	 .029325  	-.029092  	
0000145.2	 .029333  	-.029085  	
0000145.4	 .029333  	-.029087  	
0000145.6	 .029299  	-.029100  	
0000145.8	 .029299  	-.029114  	
0000146.0	 .029287  	-.029137  	
0000146.2	 .029280  	-.029119  	
0000146.4	 .029282  	-.029120  	
0000146.6	 .029256  	-.029133  	
0000146.8	 .029206  	-.029138  	
