Time / s	[chan  0]    	[chan  1]    	
0000056.8	-.050347  	-.047929  	
0000057.0	-.050412  	-.047989  	
0000057.2	-.050373  	-.048009  	
0000057.4	-.050367  	-.048029  	
0000057.6	-.050383  	-.048032  	
0000057.8	-.050381  	-.048025  	
0000058.0	-.050485  	-.048040  	
0000058.2	-.050521  	-.048040  	
0000058.4	-.050488  	-.048058  	
0000058.6	-.050538  	-.048096  	
0000058.8	-.050536  	-.048061  	
0000059.0	-.050524  	-.048044  	
0000059.2	-.050614  	-.048049  	
0000059.4	-.050583  	-.048046  	
0000059.6	-.050569  	-.048049  	
0000059.8	-.050586  	-.048022  	
0000060.0	-.050560  	-.048027  	
0000060.2	-.050576  	-.048092  	
0000060.4	-.050638  	-.048104  	
0000060.6	-.050662  	-.048108  	
0000060.8	-.050626  	-.048102  	
0000061.0	-.050602  	-.048056  	
0000061.2	-.050583  	-.048060  	
0000061.4	-.050581  	-.048027  	
0000061.6	-.050614  	-.048028  	
0000061.8	-.050702  	-.048030  	
0000062.0	-.050686  	-.048034  	
0000062.2	-.050645  	-.048056  	
0000062.4	-.050655  	-.048075  	
0000062.6	-.050626  	-.048092  	
0000062.8	-.050686  	-.048110  	
0000063.0	-.050715  	-.048084  	
0000063.2	-.050671  	-.048099  	
0000063.4	-.050695  	-.048106  	
0000063.6	-.050702  	-.048151  	
0000063.8	-.050696  	-.048168  	
0000064.0	-.050752  	-.048180  	
0000064.2	-.050781  	-.048184  	
0000064.4	-.050793  	-.048218  	
0000064.6	-.050774  	-.048199  	
0000064.8	-.050745  	-.048204  	
0000065.0	-.050762  	-.048254  	
0000065.2	-.050805  	-.048245  	
0000065.4	-.050865  	-.048288  	
0000065.6	-.050919  	-.048292  	
0000065.8	-.050855  	-.048268  	
0000066.0	-.050864  	-.048276  	
0000066.2	-.050871  	-.048264  	
0000066.4	-.050848  	-.048277  	
0000066.6	-.050924  	-.048292  	
0000066.8	-.050932  	-.048299  	
0000067.0	-.050910  	-.048335  	
0000067.2	-.050952  	-.048349  	
0000067.4	-.050953  	-.048361  	
0000067.6	-.050984  	-.048378  	
0000067.8	-.051069  	-.048364  	
0000068.0	-.051036  	-.048358  	
0000068.2	-.051029  	-.048361  	
0000068.4	-.050991  	-.048342  	
0000068.6	-.051010  	-.048361  	
0000068.8	-.051025  	-.048357  	
0000069.0	-.051063  	-.048378  	
0000069.2	-.051122  	-.048389  	
0000069.4	-.051074  	-.048357  	
0000069.6	-.051048  	-.048361  	
0000069.8	-.051053  	-.048359  	
0000070.0	-.051022  	-.048340  	
0000070.2	-.051093  	-.048371  	
0000070.4	-.051120  	-.048340  	
0000070.6	-.051070  	-.048338  	
0000070.8	-.051124  	-.048364  	
0000071.0	-.051106  	-.048344  	
0000071.2	-.051098  	-.048363  	
0000071.4	-.051134  	-.048383  	
0000071.6	-.051149  	-.048389  	
0000071.8	-.051177  	-.048440  	
0000072.0	-.051177  	-.048451  	
0000072.2	-.051141  	-.048447  	
0000072.4	-.051177  	-.048462  	
0000072.6	-.051184  	-.048452  	
0000072.8	-.051253  	-.048468  	
0000073.0	-.051287  	-.048475  	
0000073.2	-.051217  	-.048485  	
0000073.4	-.051268  	-.048537  	
0000073.6	-.051265  	-.048532  	
0000073.8	-.051267  	-.048552  	
0000074.0	-.051343  	-.048575  	
0000074.2	-.051323  	-.048593  	
0000074.4	-.051322  	-.048618  	
0000074.6	-.051336  	-.048555  	
0000074.8	-.051305  	-.048578  	
0000075.0	-.051358  	-.048614  	
0000075.2	-.051387  	-.048595  	
0000075.4	-.051392  	-.048606  	
0000075.6	-.051379  	-.048616  	
0000075.8	-.051365  	-.048655  	
0000076.0	-.051406  	-.048707  	
0000076.2	-.051442  	-.048702  	
0000076.4	-.051467  	-.048683  	
0000076.6	-.051492  	-.048681  	
0000076.8	-.051444  	-.048676  	
0000077.0	-.051447  	-.048676  	
0000077.2	-.051451  	-.048647  	
0000077.4	-.051451  	-.048637  	
0000077.6	-.051542  	-.048671  	
0000077.8	-.051587  	-.048661  	
0000078.0	-.051541  	-.048679  	
0000078.2	-.051572  	-.048659  	
0000078.4	-.051516  	-.048642  	
0000078.6	-.051532  	-.048661  	
0000078.8	-.051566  	-.048652  	
0000079.0	-.051566  	-.048671  	
0000079.2	-.051571  	-.048702  	
0000079.4	-.051563  	-.048726  	
0000079.6	-.051563  	-.048728  	
0000079.8	-.051589  	-.048711  	
0000080.0	-.051587  	-.048702  	
0000080.2	-.051635  	-.048714  	
0000080.4	-.051620  	-.048697  	
0000080.6	-.051541  	-.048702  	
0000080.8	-.051590  	-.048714  	
0000081.0	-.051575  	-.048729  	
0000081.2	-.051630  	-.048769  	
0000081.4	-.051702  	-.048786  	
0000081.6	-.051670  	-.048804  	
0000081.8	-.051652  	-.048810  	
0000082.0	-.051649  	-.048800  	
0000082.2	-.051627  	-.048798  	
0000082.4	-.051661  	-.048819  	
0000082.6	-.051701  	-.048860  	
0000082.8	-.051759  	-.048909  	
0000083.0	-.051725  	-.048915  	
