Time / s	[chan  0]    	[chan  1]    	
0000086.0	-.073409  	-.137694  	
0000086.2	-.073373  	-.137671  	
0000086.4	-.073372  	-.137701  	
0000086.6	-.073383  	-.137704  	
0000086.8	-.073393  	-.137694  	
0000087.0	-.073400  	-.137704  	
0000087.2	-.073364  	-.137701  	
0000087.4	-.073348  	-.137742  	
0000087.6	-.073359  	-.137783  	
0000087.8	-.073386  	-.137790  	
0000088.0	-.073412  	-.137768  	
0000088.2	-.073398  	-.137776  	
0000088.4	-.073362  	-.137773  	
0000088.6	-.073347  	-.137706  	
0000088.8	-.073352  	-.137723  	
0000089.0	-.073369  	-.137766  	
0000089.2	-.073364  	-.137811  	
0000089.4	-.073349  	-.137833  	
0000089.6	-.073335  	-.137863  	
0000089.8	-.073319  	-.137854  	
0000090.0	-.073338  	-.137808  	
0000090.2	-.073357  	-.137773  	
0000090.4	-.073360  	-.137754  	
0000090.6	-.073338  	-.137764  	
0000090.8	-.073302  	-.137746  	
0000091.0	-.073293  	-.137756  	
0000091.2	-.073304  	-.137790  	
0000091.4	-.073341  	-.137777  	
0000091.6	-.073361  	-.137749  	
0000091.8	-.073355  	-.137744  	
0000092.0	-.073341  	-.137742  	
0000092.2	-.073335  	-.137764  	
0000092.4	-.073326  	-.137790  	
0000092.6	-.073343  	-.137759  	
0000092.8	-.073350  	-.137739  	
0000093.0	-.073345  	-.137758  	
0000093.2	-.073314  	-.137799  	
0000093.4	-.073319  	-.137806  	
0000093.6	-.073343  	-.137814  	
0000093.8	-.073357  	-.137823  	
0000094.0	-.073348  	-.137799  	
0000094.2	-.073309  	-.137808  	
0000094.4	-.073257  	-.137804  	
0000094.6	-.073268  	-.137799  	
0000094.8	-.073283  	-.137813  	
0000095.0	-.073318  	-.137851  	
0000095.2	-.073323  	-.137828  	
0000095.4	-.073305  	-.137783  	
0000095.6	-.073292  	-.137756  	
0000095.8	-.073290  	-.137766  	
0000096.0	-.073309  	-.137806  	
0000096.2	-.073331  	-.137828  	
0000096.4	-.073343  	-.137832  	
0000096.6	-.073330  	-.137789  	
0000096.8	-.073326  	-.137751  	
0000097.0	-.073333  	-.137776  	
0000097.2	-.073336  	-.137835  	
0000097.4	-.073369  	-.137866  	
0000097.6	-.073359  	-.137894  	
0000097.8	-.073330  	-.137909  	
0000098.0	-.073300  	-.137901  	
0000098.2	-.073297  	-.137880  	
0000098.4	-.073300  	-.137878  	
0000098.6	-.073307  	-.137861  	
0000098.8	-.073290  	-.137858  	
0000099.0	-.073268  	-.137864  	
0000099.2	-.073252  	-.137918  	
0000099.4	-.073266  	-.137935  	
0000099.6	-.073278  	-.137933  	
0000099.8	-.073295  	-.137894  	
0000100.0	-.073279  	-.137869  	
0000100.2	-.073264  	-.137869  	
0000100.4	-.073267  	-.137852  	
0000100.6	-.073286  	-.137863  	
0000100.8	-.073323  	-.137876  	
0000101.0	-.073338  	-.137861  	
0000101.2	-.073324  	-.137839  	
0000101.4	-.073285  	-.137849  	
0000101.6	-.073274  	-.137871  	
0000101.8	-.073290  	-.137933  	
0000102.0	-.073314  	-.137959  	
0000102.2	-.073321  	-.137999  	
0000102.4	-.073302  	-.138006  	
0000102.6	-.073264  	-.137966  	
0000102.8	-.073237  	-.138011  	
0000103.0	-.073249  	-.138028  	
0000103.2	-.073273  	-.138066  	
0000103.4	-.073304  	-.138074  	
0000103.6	-.073286  	-.138045  	
0000103.8	-.073288  	-.137994  	
0000104.0	-.073286  	-.137975  	
0000104.2	-.073288  	-.138000  	
0000104.4	-.073297  	-.137992  	
0000104.6	-.073309  	-.137978  	
0000104.8	-.073304  	-.137997  	
0000105.0	-.073280  	-.137966  	
0000105.2	-.073273  	-.137976  	
0000105.4	-.073276  	-.137968  	
0000105.6	-.073293  	-.137964  	
0000105.8	-.073285  	-.137933  	
0000106.0	-.073267  	-.137918  	
0000106.2	-.073237  	-.137959  	
0000106.4	-.073250  	-.137993  	
0000106.6	-.073264  	-.138000  	
0000106.8	-.073300  	-.138007  	
0000107.0	-.073300  	-.137964  	
0000107.2	-.073274  	-.137980  	
0000107.4	-.073256  	-.137994  	
0000107.6	-.073240  	-.138014  	
0000107.8	-.073264  	-.138035  	
0000108.0	-.073307  	-.138047  	
0000108.2	-.073338  	-.138044  	
0000108.4	-.073293  	-.138028  	
0000108.6	-.073268  	-.138018  	
0000108.8	-.073276  	-.138076  	
0000109.0	-.073276  	-.138128  	
0000109.2	-.073307  	-.138128  	
0000109.4	-.073316  	-.138102  	
0000109.6	-.073288  	-.138111  	
0000109.8	-.073279  	-.138094  	
0000110.0	-.073269  	-.138083  	
0000110.2	-.073274  	-.138097  	
0000110.4	-.073293  	-.138121  	
0000110.6	-.073290  	-.138106  	
0000110.8	-.073271  	-.138085  	
0000111.0	-.073249  	-.138078  	
0000111.2	-.073271  	-.138069  	
0000111.4	-.073295  	-.138047  	
0000111.6	-.073323  	-.138043  	
0000111.8	-.073311  	-.138057  	
0000112.0	-.073274  	-.138052  	
0000112.2	-.073252  	-.138028  	
0000112.4	-.073264  	-.138016  	
0000112.6	-.073302  	-.138040  	
0000112.8	-.073307  	-.138004  	
0000113.0	-.073297  	-.138007  	
0000113.2	-.073248  	-.138018  	
0000113.4	-.073228  	-.138013  	
0000113.6	-.073225  	-.137997  	
0000113.8	-.073252  	-.137999  	
0000114.0	-.073268  	-.137978  	
0000114.2	-.073264  	-.137995  	
0000114.4	-.073249  	-.138035  	
0000114.6	-.073233  	-.138095  	
0000114.8	-.073238  	-.138128  	
0000115.0	-.073245  	-.138133  	
0000115.2	-.073267  	-.138137  	
0000115.4	-.073252  	-.138137  	
0000115.6	-.073240  	-.138154  	
0000115.8	-.073245  	-.138133  	
0000116.0	-.073255  	-.138130  	
0000116.2	-.073266  	-.138159  	
0000116.4	-.073276  	-.138154  	
0000116.6	-.073254  	-.138159  	
0000116.8	-.073217  	-.138161  	
0000117.0	-.073195  	-.138152  	
0000117.2	-.073202  	-.138157  	
0000117.4	-.073216  	-.138154  	
0000117.6	-.073228  	-.138157  	
0000117.8	-.073202  	-.138181  	
0000118.0	-.073188  	-.138187  	
0000118.2	-.073188  	-.138193  	
0000118.4	-.073207  	-.138183  	
0000118.6	-.073217  	-.138171  	
0000118.8	-.073224  	-.138152  	
0000119.0	-.073199  	-.138161  	
0000119.2	-.073168  	-.138173  	
0000119.4	-.073171  	-.138164  	
0000119.6	-.073200  	-.138159  	
0000119.8	-.073237  	-.138167  	
0000120.0	-.073228  	-.138178  	
0000120.2	-.073205  	-.138197  	
0000120.4	-.073181  	-.138178  	
0000120.6	-.073171  	-.138178  	
0000120.8	-.073174  	-.138200  	
0000121.0	-.073178  	-.138221  	
0000121.2	-.073195  	-.138245  	
0000121.4	-.073183  	-.138202  	
0000121.6	-.073145  	-.138186  	
0000121.8	-.073149  	-.138181  	
0000122.0	-.073161  	-.138187  	
0000122.2	-.073185  	-.138192  	
0000122.4	-.073178  	-.138166  	
0000122.6	-.073154  	-.138162  	
0000122.8	-.073123  	-.138150  	
0000123.0	-.073125  	-.138149  	
0000123.2	-.073138  	-.138128  	
0000123.4	-.073174  	-.138121  	
0000123.6	-.073173  	-.138137  	
0000123.8	-.073159  	-.138162  	
0000124.0	-.073124  	-.138157  	
0000124.2	-.073138  	-.138166  	
0000124.4	-.073156  	-.138164  	
0000124.6	-.073155  	-.138161  	
0000124.8	-.073149  	-.138147  	
0000125.0	-.073130  	-.138157  	
0000125.2	-.073114  	-.138111  	
0000125.4	-.073121  	-.138085  	
0000125.6	-.073142  	-.138074  	
0000125.8	-.073164  	-.138061  	
0000126.0	-.073150  	-.138044  	
0000126.2	-.073114  	-.138087  	
0000126.4	-.073076  	-.138138  	
0000126.6	-.073080  	-.138157  	
0000126.8	-.073090  	-.138221  	
0000127.0	-.073126  	-.138257  	
0000127.2	-.073124  	-.138264  	
0000127.4	-.073112  	-.138245  	
0000127.6	-.073109  	-.138261  	
0000127.8	-.073116  	-.138247  	
0000128.0	-.073135  	-.138286  	
0000128.2	-.073109  	-.138292  	
0000128.4	-.073092  	-.138269  	
0000128.6	-.073050  	-.138291  	
0000128.8	-.073063  	-.138328  	
0000129.0	-.073068  	-.138314  	
0000129.2	-.073095  	-.138278  	
0000129.4	-.073097  	-.138266  	
0000129.6	-.073071  	-.138219  	
0000129.8	-.073033  	-.138181  	
0000130.0	-.073018  	-.138113  	
0000130.2	-.073035  	-.138116  	
0000130.4	-.073066  	-.138126  	
0000130.6	-.073099  	-.138133  	
0000130.8	-.073090  	-.138147  	
0000131.0	-.073063  	-.138159  	
0000131.2	-.073059  	-.138125  	
0000131.4	-.073054  	-.138088  	
0000131.6	-.073083  	-.138133  	
0000131.8	-.073075  	-.138150  	
0000132.0	-.073052  	-.138161  	
0000132.2	-.073023  	-.138174  	
0000132.4	-.073028  	-.138174  	
0000132.6	-.073040  	-.138187  	
0000132.8	-.073035  	-.138169  	
0000133.0	-.073020  	-.138174  	
0000133.2	-.072989  	-.138181  	
0000133.4	-.072968  	-.138221  	
0000133.6	-.072964  	-.138233  	
0000133.8	-.072976  	-.138224  	
0000134.0	-.072988  	-.138224  	
0000134.2	-.072985  	-.138231  	
0000134.4	-.072966  	-.138247  	
0000134.6	-.072947  	-.138245  	
0000134.8	-.072958  	-.138267  	
0000135.0	-.072956  	-.138279  	
0000135.2	-.072968  	-.138286  	
0000135.4	-.072985  	-.138293  	
0000135.6	-.072925  	-.138250  	
0000135.8	-.072878  	-.138226  	
0000136.0	-.072883  	-.138218  	
0000136.2	-.072882  	-.138238  	
0000136.4	-.072920  	-.138254  	
0000136.6	-.072907  	-.138271  	
0000136.8	-.072887  	-.138257  	
0000137.0	-.072864  	-.138202  	
0000137.2	-.072876  	-.138186  	
0000137.4	-.072883  	-.138149  	
0000137.6	-.072896  	-.138159  	
0000137.8	-.072902  	-.138156  	
0000138.0	-.072876  	-.138144  	
0000138.2	-.072866  	-.138102  	
0000138.4	-.072883  	-.138090  	
0000138.6	-.072899  	-.138128  	
0000138.8	-.072935  	-.138181  	
0000139.0	-.072923  	-.138202  	
0000139.2	-.072892  	-.138183  	
0000139.4	-.072868  	-.138155  	
0000139.6	-.072864  	-.138171  	
0000139.8	-.072856  	-.138221  	
0000140.0	-.072861  	-.138252  	
0000140.2	-.072842  	-.138281  	
0000140.4	-.072801  	-.138328  	
0000140.6	-.072789  	-.138340  	
0000140.8	-.072814  	-.138328  	
0000141.0	-.072830  	-.138322  	
0000141.2	-.072835  	-.138314  	
0000141.4	-.072811  	-.138300  	
0000141.6	-.072778  	-.138288  	
0000141.8	-.072771  	-.138336  	
0000142.0	-.072796  	-.138352  	
0000142.2	-.072830  	-.138278  	
0000142.4	-.072887  	-.138254  	
0000142.6	-.072870  	-.138233  	
0000142.8	-.072854  	-.138188  	
0000143.0	-.072828  	-.138171  	
0000143.2	-.072821  	-.138214  	
0000143.4	-.072827  	-.138242  	
0000143.6	-.072830  	-.138235  	
0000143.8	-.072816  	-.138245  	
0000144.0	-.072775  	-.138249  	
0000144.2	-.072771  	-.138219  	
0000144.4	-.072773  	-.138233  	
0000144.6	-.072771  	-.138262  	
0000144.8	-.072768  	-.138267  	
0000145.0	-.072733  	-.138214  	
0000145.2	-.072722  	-.138197  	
0000145.4	-.072730  	-.138221  	
0000145.6	-.072744  	-.138229  	
0000145.8	-.072784  	-.138226  	
0000146.0	-.072796  	-.138214  	
0000146.2	-.072773  	-.138207  	
0000146.4	-.072754  	-.138183  	
0000146.6	-.072770  	-.138180  	
0000146.8	-.072784  	-.138152  	
